Code;Territoire;Commune;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
21001B22-;BROGNIEZ-SUD;Anderlecht;12;12;12;12;12;11,6;11,6;11,6;11,6;11,6;9;9;9;9;9;6,2;6,2;6,2;6,2;6,2;9,8;9,8;9,8;9,8;9,8;12,2;12,2;12,2;12,2;12,2;16;16;16;16;16;11,4;11,4;11,4;11,4;11,4;0;0;0;0;0;8,4;8,4;8,4;8,4;8,4;6,4;6,4;6,4;6,4;6,4;5,4;5,4;5,4;5,4;5,4;4,6;4,6;4,6;4,6;4,6;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;0,2;0,2;0,2;0,2;0,2;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,400;0,4;0,4;0,4;0,4;0;0;0;0;0
21001B321;ALBERT I- QUARTIER;Anderlecht;16,6;16,6;16,6;16,6;16,6;14;14;14;14;14;16;16;16;16;16;12,8;12,8;12,8;12,8;12,8;12,6;12,6;12,6;12,6;12,6;14,6;14,6;14,6;14,6;14,6;17;17;17;17;17;12;12;12;12;12;0;0;0;0;0;11,6;11,6;11,6;11,6;11,6;9,2;9,2;9,2;9,2;9,2;9,2;9,2;9,2;9,2;9,2;10,2;10,2;10,2;10,2;10,2;4,4;4,4;4,4;4,4;4,4;4;4;4;4;4;2,8;2,8;2,8;2,8;2,8;2,4;2,4;2,4;2,4;2,4;0,2;0,2;0,2;0,2;0,2;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21001B20-;CONSEIL-NORD;Anderlecht;54,6;54,6;54,6;54,6;54,6;45,4;45,4;45,4;45,4;45,4;38,4;38,4;38,4;38,4;38,4;37,4;37,4;37,4;37,4;37,4;39;39;39;39;39;37,8;37,8;37,8;37,8;37,8;43,8;43,8;43,8;43,8;43,8;41;41;41;41;41;39;39;39;39;39;33,4;33,4;33,4;33,4;33,4;22,4;22,4;22,4;22,4;22,4;23,2;23,2;23,2;23,2;23,2;18,6;18,6;18,6;18,6;18,6;12,4;12,4;12,4;12,4;12,4;7,6;7,6;7,6;7,6;7,6;7,6;7,6;7,6;7,6;7,6;8,6;8,6;8,6;8,6;8,6;3,8;3,8;3,8;3,8;3,8;0,800;0,8;0,8;0,8;0,8;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001B23-;CONSEIL-SUD;Anderlecht;11,4;11,4;11,4;11,4;11,4;9;9;9;9;9;8,6;8,6;8,6;8,6;8,6;10;10;10;10;10;11;11;11;11;11;12,8;12,8;12,8;12,8;12,8;14,4;14,4;14,4;14,4;14,4;12;12;12;12;12;0;0;0;0;0;8,4;8,4;8,4;8,4;8,4;7;7;7;7;7;5,2;5,2;5,2;5,2;5,2;6,8;6,8;6,8;6,8;6,8;3;3;3;3;3;2,8;2,8;2,8;2,8;2,8;1,4;1,4;1,4;1,4;1,4;2,2;2,2;2,2;2,2;2,2;0,6;0,6;0,6;0,6;0,6;0,000;0;0;0;0;0;0;0;0;0
21001A142;VEEWEYDE-NORD;Anderlecht;7;7;7;7;7;7,4;7,4;7,4;7,4;7,4;7,8;7,8;7,8;7,8;7,8;8,8;8,8;8,8;8,8;8,8;9;9;9;9;9;11,4;11,4;11,4;11,4;11,4;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;0;0;0;0;0;8,8;8,8;8,8;8,8;8,8;7,6;7,6;7,6;7,6;7,6;5,8;5,8;5,8;5,8;5,8;4,2;4,2;4,2;4,2;4,2;3,8;3,8;3,8;3,8;3,8;4,4;4,4;4,4;4,4;4,4;1,8;1,8;1,8;1,8;1,8;2,4;2,4;2,4;2,4;2,4;2,2;2,2;2,2;2,2;2,2;0,400;0,4;0,4;0,4;0,4;0;0;0;0;0
21001A051;LINDE-EST;Anderlecht;11,8;11,8;11,8;11,8;11,8;11,6;11,6;11,6;11,6;11,6;10;10;10;10;10;8;8;8;8;8;12,2;12,2;12,2;12,2;12,2;12,4;12,4;12,4;12,4;12,4;13,2;13,2;13,2;13,2;13,2;10;10;10;10;10;0;0;0;0;0;5,6;5,6;5,6;5,6;5,6;9;9;9;9;9;5,6;5,6;5,6;5,6;5,6;9,6;9,6;9,6;9,6;9,6;4,6;4,6;4,6;4,6;4,6;4,8;4,8;4,8;4,8;4,8;2,8;2,8;2,8;2,8;2,8;3,6;3,6;3,6;3,6;3,6;2,6;2,6;2,6;2,6;2,6;1,400;1,4;1,4;1,4;1,4;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001A941;CROCUS;Anderlecht;20,4;20,4;20,4;20,4;20,4;20;20;20;20;20;15,8;15,8;15,8;15,8;15,8;11;11;11;11;11;12;12;12;12;12;21,8;21,8;21,8;21,8;21,8;20,6;20,6;20,6;20,6;20,6;18,8;18,8;18,8;18,8;18,8;15,2;15,2;15,2;15,2;15,2;13,8;13,8;13,8;13,8;13,8;12,6;12,6;12,6;12,6;12,6;13,2;13,2;13,2;13,2;13,2;9,2;9,2;9,2;9,2;9,2;8,4;8,4;8,4;8,4;8,4;6,4;6,4;6,4;6,4;6,4;8,2;8,2;8,2;8,2;8,2;4,8;4,8;4,8;4,8;4,8;7,2;7,2;7,2;7,2;7,2;1,800;1,8;1,8;1,8;1,8;0,365405405;0,365405405;0,365405405;0,365405405;0,365405405
21001A732;SCHEUTVELD;Anderlecht;0,6;0,6;0,6;0,6;0,6;2;2;2;2;2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3,2;3;3;3;3;3;2,4;2,4;2,4;2,4;2,4;1,8;1,8;1,8;1,8;1,8;2,2;2,2;2,2;2,2;2,2;0;0;0;0;0;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;2,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1;1;1;1;1;1,4;1,4;1,4;1,4;1,4;1;1;1;1;1;0,6;0,6;0,6;0,6;0,6;0,800;0,8;0,8;0,8;0,8;0;0;0;0;0
21001A982;PARC FORESTIER;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21001A90-;SCHEUTKAPEL;Anderlecht;15,6;15,6;15,6;15,6;15,6;13,4;13,4;13,4;13,4;13,4;12,4;12,4;12,4;12,4;12,4;10,4;10,4;10,4;10,4;10,4;12,2;12,2;12,2;12,2;12,2;17,4;17,4;17,4;17,4;17,4;11,4;11,4;11,4;11,4;11,4;12,2;12,2;12,2;12,2;12,2;16,8;16,8;16,8;16,8;16,8;12,2;12,2;12,2;12,2;12,2;11,8;11,8;11,8;11,8;11,8;8,6;8,6;8,6;8,6;8,6;10;10;10;10;10;9;9;9;9;9;9,2;9,2;9,2;9,2;9,2;8,6;8,6;8,6;8,6;8,6;10,2;10,2;10,2;10,2;10,2;10;10;10;10;10;10,000;10;10;10;10;3,654054054;3,654054054;3,654054054;3,654054054;3,654054054
21001A783;SCHEUT-INTERNAT;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21001A132;RAUTER-NORD;Anderlecht;8,2;8,2;8,2;8,2;8,2;7,6;7,6;7,6;7,6;7,6;5,6;5,6;5,6;5,6;5,6;4,2;4,2;4,2;4,2;4,2;6,6;6,6;6,6;6,6;6,6;11,4;11,4;11,4;11,4;11,4;8,2;8,2;8,2;8,2;8,2;8;8;8;8;8;0;0;0;0;0;5,2;5,2;5,2;5,2;5,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;6,2;4,4;4,4;4,4;4,4;4,4;3;3;3;3;3;3;3;3;3;3;2,4;2,4;2,4;2,4;2,4;2,2;2,2;2,2;2,2;2,2;0,4;0,4;0,4;0,4;0,4;0,600;0,6;0,6;0,6;0,6;0;0;0;0;0
21001B31-;ALBERT I- IMMEUBLES;Anderlecht;5,4;5,4;5,4;5,4;5,4;7,2;7,2;7,2;7,2;7,2;11,2;11,2;11,2;11,2;11,2;6,8;6,8;6,8;6,8;6,8;6,4;6,4;6,4;6,4;6,4;3;3;3;3;3;4,8;4,8;4,8;4,8;4,8;7;7;7;7;7;0;0;0;0;0;4,2;4,2;4,2;4,2;4,2;5,4;5,4;5,4;5,4;5,4;6;6;6;6;6;6,2;6,2;6,2;6,2;6,2;3;3;3;3;3;3,4;3,4;3,4;3,4;3,4;2,2;2,2;2,2;2,2;2,2;3,6;3,6;3,6;3,6;3,6;1,8;1,8;1,8;1,8;1,8;0,600;0,6;0,6;0,6;0,6;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001B25-;REVISION-NORD;Anderlecht;36,2;36,2;36,2;36,2;36,2;31,8;31,8;31,8;31,8;31,8;27,4;27,4;27,4;27,4;27,4;22,2;22,2;22,2;22,2;22,2;26,8;26,8;26,8;26,8;26,8;28;28;28;28;28;33;33;33;33;33;30;30;30;30;30;29,2;29,2;29,2;29,2;29,2;21,4;21,4;21,4;21,4;21,4;21,6;21,6;21,6;21,6;21,6;15,4;15,4;15,4;15,4;15,4;13;13;13;13;13;9,6;9,6;9,6;9,6;9,6;6,2;6,2;6,2;6,2;6,2;5,8;5,8;5,8;5,8;5,8;3,4;3,4;3,4;3,4;3,4;1,2;1,2;1,2;1,2;1,2;0,400;0,4;0,4;0,4;0,4;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001B11-;ROSEE-OUEST;Anderlecht;6,8;6,8;6,8;6,8;6,8;7,8;7,8;7,8;7,8;7,8;6,6;6,6;6,6;6,6;6,6;4,6;4,6;4,6;4,6;4,6;5,8;5,8;5,8;5,8;5,8;6,2;6,2;6,2;6,2;6,2;5,4;5,4;5,4;5,4;5,4;4,6;4,6;4,6;4,6;4,6;0;0;0;0;0;5,4;5,4;5,4;5,4;5,4;4,4;4,4;4,4;4,4;4,4;3;3;3;3;3;3,6;3,6;3,6;3,6;3,6;1,4;1,4;1,4;1,4;1,4;1,6;1,6;1,6;1,6;1,6;0,2;0,2;0,2;0,2;0,2;0,6;0,6;0,6;0,6;0,6;0;0;0;0;0;0,600;0,6;0,6;0,6;0,6;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001A72-;OSSEGEM;Anderlecht;30,8;30,8;30,8;30,8;30,8;30,6;30,6;30,6;30,6;30,6;21,2;21,2;21,2;21,2;21,2;17,2;17,2;17,2;17,2;17,2;18,2;18,2;18,2;18,2;18,2;22,8;22,8;22,8;22,8;22,8;27,2;27,2;27,2;27,2;27,2;21,4;21,4;21,4;21,4;21,4;22,6;22,6;22,6;22,6;22,6;18,6;18,6;18,6;18,6;18,6;17,6;17,6;17,6;17,6;17,6;18,8;18,8;18,8;18,8;18,8;15,6;15,6;15,6;15,6;15,6;14,2;14,2;14,2;14,2;14,2;10,6;10,6;10,6;10,6;10,6;8,4;8,4;8,4;8,4;8,4;8,2;8,2;8,2;8,2;8,2;5,2;5,2;5,2;5,2;5,2;3,400;3,4;3,4;3,4;3,4;0,913513514;0,913513514;0,913513514;0,913513514;0,913513514
21001A011;KLEINMOLEN;Anderlecht;28;28;28;28;28;26,4;26,4;26,4;26,4;26,4;23,2;23,2;23,2;23,2;23,2;22,6;22,6;22,6;22,6;22,6;23,4;23,4;23,4;23,4;23,4;26,4;26,4;26,4;26,4;26,4;26,8;26,8;26,8;26,8;26,8;21,8;21,8;21,8;21,8;21,8;21,2;21,2;21,2;21,2;21,2;18,8;18,8;18,8;18,8;18,8;18,6;18,6;18,6;18,6;18,6;14,4;14,4;14,4;14,4;14,4;10;10;10;10;10;5,8;5,8;5,8;5,8;5,8;6,8;6,8;6,8;6,8;6,8;3,8;3,8;3,8;3,8;3,8;2,8;2,8;2,8;2,8;2,8;1;1;1;1;1;0,600;0,6;0,6;0,6;0,6;0,365405405;0,365405405;0,365405405;0,365405405;0,365405405
21001B17-;ABATTOIR;Anderlecht;9,6;9,6;9,6;9,6;9,6;11;11;11;11;11;6,6;6,6;6,6;6,6;6,6;8;8;8;8;8;6,2;6,2;6,2;6,2;6,2;6,4;6,4;6,4;6,4;6,4;9,2;9,2;9,2;9,2;9,2;9;9;9;9;9;0;0;0;0;0;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,2;4,2;4,2;4,2;4,2;4,8;4,8;4,8;4,8;4,8;3,2;3,2;3,2;3,2;3,2;1,8;1,8;1,8;1,8;1,8;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,4;0,8;0,8;0,8;0,8;0,8;0,000;0;0;0;0;0;0;0;0;0
21001A712;SCHEUT - DE SMET;Anderlecht;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;10,2;6,4;6,4;6,4;6,4;6,4;5;5;5;5;5;6;6;6;6;6;10;10;10;10;10;9,8;9,8;9,8;9,8;9,8;6,2;6,2;6,2;6,2;6,2;0;0;0;0;0;5,4;5,4;5,4;5,4;5,4;5,6;5,6;5,6;5,6;5,6;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;4,4;2,4;2,4;2,4;2,4;2,4;1,2;1,2;1,2;1,2;1,2;1;1;1;1;1;0,8;0,8;0,8;0,8;0,8;0,6;0,6;0,6;0,6;0,6;0,000;0;0;0;0;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001A07-;BIRMINGHAM;Anderlecht;4;4;4;4;4;3,6;3,6;3,6;3,6;3,6;2,6;2,6;2,6;2,6;2,6;1,2;1,2;1,2;1,2;1,2;1,4;1,4;1,4;1,4;1,4;2,2;2,2;2,2;2,2;2,2;4,4;4,4;4,4;4,4;4,4;2,8;2,8;2,8;2,8;2,8;0;0;0;0;0;2;2;2;2;2;1,8;1,8;1,8;1,8;1,8;1;1;1;1;1;0,6;0,6;0,6;0,6;0,6;1;1;1;1;1;0,2;0,2;0,2;0,2;0,2;0,4;0,4;0,4;0,4;0,4;0;0;0;0;0;0,2;0,2;0,2;0,2;0,2;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21001B21-;BROGNIEZ-NORD;Anderlecht;30,2;30,2;30,2;30,2;30,2;28,6;28,6;28,6;28,6;28,6;27,8;27,8;27,8;27,8;27,8;21,2;21,2;21,2;21,2;21,2;25,4;25,4;25,4;25,4;25,4;29,2;29,2;29,2;29,2;29,2;28,6;28,6;28,6;28,6;28,6;28,6;28,6;28,6;28,6;28,6;19,4;19,4;19,4;19,4;19,4;19,2;19,2;19,2;19,2;19,2;16,2;16,2;16,2;16,2;16,2;13,4;13,4;13,4;13,4;13,4;11,4;11,4;11,4;11,4;11,4;5,6;5,6;5,6;5,6;5,6;3;3;3;3;3;4,4;4,4;4,4;4,4;4,4;4,2;4,2;4,2;4,2;4,2;1,2;1,2;1,2;1,2;1,2;0,000;0;0;0;0;0,182702702;0,182702702;0,182702702;0,182702702;0,182702702
21001A911;SCHEUT-EST;Anderlecht;20,2;20,2;20,2;20,2;20,2;16,4;16,4;16,4;16,4;16,4;13,4;13,4;13,4;13,4;13,4;14;14;14;14;14;13,8;13,8;13,8;13,8;13,8;21,8;21,8;21,8;21,8;21,8;19,4;19,4;19,4;19,4;19,4;16,8;16,8;16,8;16,8;16,8;15,6;15,6;15,6;15,6;15,6;17,4;17,4;17,4;17,4;17,4;10,8;10,8;10,8;10,8;10,8;11,6;11,6;11,6;11,6;11,6;8,8;8,8;8,8;8,8;8,8;5,6;5,6;5,6;5,6;5,6;4;4;4;4;4;2,8;2,8;2,8;2,8;2,8;3;3;3;3;3;2,6;2,6;2,6;2,6;2,6;1,000;1;1;1;1;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001A931;AGRAFE-NORBERT GILLE;Anderlecht;21;21;21;21;21;20,4;20,4;20,4;20,4;20,4;11,8;11,8;11,8;11,8;11,8;8;8;8;8;8;14;14;14;14;14;17,2;17,2;17,2;17,2;17,2;14,4;14,4;14,4;14,4;14,4;17;17;17;17;17;0;0;0;0;0;11,2;11,2;11,2;11,2;11,2;9,8;9,8;9,8;9,8;9,8;9,6;9,6;9,6;9,6;9,6;6,4;6,4;6,4;6,4;6,4;7,8;7,8;7,8;7,8;7,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;2,8;1,8;1,8;1,8;1,8;1,8;0,600;0,6;0,6;0,6;0,6;0,548108108;0,548108108;0,548108108;0,548108108;0,548108108
21001A74-;SCHEUT-OUEST;Anderlecht;20,8;20,8;20,8;20,8;20,8;16,8;16,8;16,8;16,8;16,8;21,6;21,6;21,6;21,6;21,6;19,8;19,8;19,8;19,8;19,8;16;16;16;16;16;15;15;15;15;15;24,4;24,4;24,4;24,4;24,4;19,8;19,8;19,8;19,8;19,8;18,6;18,6;18,6;18,6;18,6;18,6;18,6;18,6;18,6;18,6;15,4;15,4;15,4;15,4;15,4;11,8;11,8;11,8;11,8;11,8;9,6;9,6;9,6;9,6;9,6;7,8;7,8;7,8;7,8;7,8;9,2;9,2;9,2;9,2;9,2;5,4;5,4;5,4;5,4;5,4;6;6;6;6;6;5,2;5,2;5,2;5,2;5,2;3,400;3,4;3,4;3,4;3,4;1,461621622;1,461621622;1,461621622;1,461621622;1,461621622
21001A92-;JAKOB SMITS;Anderlecht;31,4;31,4;31,4;31,4;31,4;30;30;30;30;30;26,4;26,4;26,4;26,4;26,4;18,6;18,6;18,6;18,6;18,6;19,8;19,8;19,8;19,8;19,8;28,8;28,8;28,8;28,8;28,8;28,6;28,6;28,6;28,6;28,6;32;32;32;32;32;26,6;26,6;26,6;26,6;26,6;21,2;21,2;21,2;21,2;21,2;23,4;23,4;23,4;23,4;23,4;17,4;17,4;17,4;17,4;17,4;17;17;17;17;17;13,4;13,4;13,4;13,4;13,4;10,2;10,2;10,2;10,2;10,2;6,4;6,4;6,4;6,4;6,4;7,4;7,4;7,4;7,4;7,4;3,2;3,2;3,2;3,2;3,2;2,400;2,4;2,4;2,4;2,4;0,365405405;0,365405405;0,365405405;0,365405405;0,365405405
21001A00-;RESISTANCE;Anderlecht;21,8;21,8;21,8;21,8;21,8;20,4;20,4;20,4;20,4;20,4;20;20;20;20;20;18,6;18,6;18,6;18,6;18,6;23;23;23;23;23;21,6;21,6;21,6;21,6;21,6;22,4;22,4;22,4;22,4;22,4;17,4;17,4;17,4;17,4;17,4;18;18;18;18;18;20;20;20;20;20;13,6;13,6;13,6;13,6;13,6;12,2;12,2;12,2;12,2;12,2;10,4;10,4;10,4;10,4;10,4;10;10;10;10;10;7,2;7,2;7,2;7,2;7,2;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;4,8;2,2;2,2;2,2;2,2;2,2;1,000;1;1;1;1;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001A08-;ASTRID (PARC);Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21001A95-;BUFFON;Anderlecht;26,6;26,6;26,6;26,6;26,6;22,2;22,2;22,2;22,2;22,2;18,2;18,2;18,2;18,2;18,2;20,6;20,6;20,6;20,6;20,6;19,6;19,6;19,6;19,6;19,6;24;24;24;24;24;21,8;21,8;21,8;21,8;21,8;23,6;23,6;23,6;23,6;23,6;25,8;25,8;25,8;25,8;25,8;18,6;18,6;18,6;18,6;18,6;18,6;18,6;18,6;18,6;18,6;19,6;19,6;19,6;19,6;19,6;18;18;18;18;18;12,4;12,4;12,4;12,4;12,4;11,4;11,4;11,4;11,4;11,4;8,2;8,2;8,2;8,2;8,2;7,6;7,6;7,6;7,6;7,6;3,6;3,6;3,6;3,6;3,6;2,600;2,6;2,6;2,6;2,6;0;0;0;0;0
21001B10-;ROSEE-EST;Anderlecht;22,8;22,8;22,8;22,8;22,8;21,8;21,8;21,8;21,8;21,8;21,8;21,8;21,8;21,8;21,8;19;19;19;19;19;21,2;21,2;21,2;21,2;21,2;20,4;20,4;20,4;20,4;20,4;17,8;17,8;17,8;17,8;17,8;19;19;19;19;19;15,2;15,2;15,2;15,2;15,2;14;14;14;14;14;12,8;12,8;12,8;12,8;12,8;11,4;11,4;11,4;11,4;11,4;10,6;10,6;10,6;10,6;10,6;7,8;7,8;7,8;7,8;7,8;4,2;4,2;4,2;4,2;4,2;3,6;3,6;3,6;3,6;3,6;3;3;3;3;3;1,2;1,2;1,2;1,2;1,2;1,000;1;1;1;1;0;0;0;0;0
21001B332;GOUJONS;Anderlecht;6,8;6,8;6,8;6,8;6,8;9,4;9,4;9,4;9,4;9,4;12;12;12;12;12;7,2;7,2;7,2;7,2;7,2;4,8;4,8;4,8;4,8;4,8;2,2;2,2;2,2;2,2;2,2;5,8;5,8;5,8;5,8;5,8;7,4;7,4;7,4;7,4;7,4;0;0;0;0;0;6,6;6,6;6,6;6,6;6,6;6,8;6,8;6,8;6,8;6,8;7,4;7,4;7,4;7,4;7,4;6,6;6,6;6,6;6,6;6,6;5,8;5,8;5,8;5,8;5,8;5,6;5,6;5,6;5,6;5,6;5,8;5,8;5,8;5,8;5,8;2;2;2;2;2;1,4;1,4;1,4;1,4;1,4;0,400;0,4;0,4;0,4;0,4;0;0;0;0;0
21001B241;REVISION-SUD;Anderlecht;16,6;16,6;16,6;16,6;16,6;17,6;17,6;17,6;17,6;17,6;11;11;11;11;11;12,4;12,4;12,4;12,4;12,4;12;12;12;12;12;16,2;16,2;16,2;16,2;16,2;19;19;19;19;19;17,8;17,8;17,8;17,8;17,8;0;0;0;0;0;11,8;11,8;11,8;11,8;11,8;8;8;8;8;8;9,6;9,6;9,6;9,6;9,6;5,6;5,6;5,6;5,6;5,6;6,4;6,4;6,4;6,4;6,4;2,6;2,6;2,6;2,6;2,6;2,8;2,8;2,8;2,8;2,8;2,4;2,4;2,4;2,4;2,4;1,2;1,2;1,2;1,2;1,2;0,200;0,2;0,2;0,2;0,2;0;0;0;0;0
21001B372;DEUX GARES;Anderlecht;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000;0;0;0;0;0;0;0;0;0
21001A10-;PORSELEIN;Anderlecht;7,8;7,8;7,8;7,8;7,8;9;9;9;9;9;6,6;6,6;6,6;6,6;6,6;5;5;5;5;5;7;7;7;7;7;9,6;9,6;9,6;9,6;9,6;9;9;9;9;9;6,8;6,8;6,8;6,8;6,8;0;0;0;0;0;8;8;8;8;8;6,2;6,2;6,2;6,2;6,2;4,8;4,8;4,8;4,8;4,8;4;4;4;4;4;3,4;3,4;3,4;3,4;3,4;3,8;3,8;3,8;3,8;3,8;3,4;3,4;3,4;3,4;3,4;1,8;1,8;1,8;1,8;1,8;1,4;1,4;1,4;1,4;1,4;0,400;0,4;0,4;0,4;0,4;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
21001A120;MINIMES;Anderlecht;33;33;33;33;33;27,2;27,2;27,2;27,2;27,2;21,4;21,4;21,4;21,4;21,4;18,6;18,6;18,6;18,6;18,6;24,8;24,8;24,8;24,8;24,8;32,2;32,2;32,2;32,2;32,2;26,6;26,6;26,6;26,6;26,6;25;25;25;25;25;24;24;24;24;24;22;22;22;22;22;16,8;16,8;16,8;16,8;16,8;16,2;16,2;16,2;16,2;16,2;19;19;19;19;19;10,6;10,6;10,6;10,6;10,6;7,4;7,4;7,4;7,4;7,4;6,8;6,8;6,8;6,8;6,8;4,2;4,2;4,2;4,2;4,2;3,2;3,2;3,2;3,2;3,2;1,000;1;1;1;1;0,730810811;0,730810811;0,730810811;0,730810811;0,730810811
21001A152;LINDE-OUEST;Anderlecht;11;11;11;11;11;10,4;10,4;10,4;10,4;10,4;7,8;7,8;7,8;7,8;7,8;5,2;5,2;5,2;5,2;5,2;9,6;9,6;9,6;9,6;9,6;11;11;11;11;11;14,4;14,4;14,4;14,4;14,4;11;11;11;11;11;0;0;0;0;0;5,2;5,2;5,2;5,2;5,2;5,4;5,4;5,4;5,4;5,4;8,8;8,8;8,8;8,8;8,8;6,4;6,4;6,4;6,4;6,4;4,2;4,2;4,2;4,2;4,2;4,6;4,6;4,6;4,6;4,6;5,4;5,4;5,4;5,4;5,4;2,2;2,2;2,2;2,2;2,2;2,8;2,8;2,8;2,8;2,8;0,800;0,8;0,8;0,8;0,8;0;0;0;0;0
21001A02-;WAYEZ;Anderlecht;13;13;13;13;13;7,2;7,2;7,2;7,2;7,2;9,4;9,4;9,4;9,4;9,4;5,2;5,2;5,2;5,2;5,2;7;7;7;7;7;8,6;8,6;8,6;8,6;8,6;8;8;8;8;8;9,4;9,4;9,4;9,4;9,4;0;0;0;0;0;5,4;5,4;5,4;5,4;5,4;2,8;2,8;2,8;2,8;2,8;2,6;2,6;2,6;2,6;2,6;1,4;1,4;1,4;1,4;1,4;1,8;1,8;1,8;1,8;1,8;1,6;1,6;1,6;1,6;1,6;1;1;1;1;1;0,8;0,8;0,8;0,8;0,8;0,2;0,2;0,2;0,2;0,2;0,800;0,8;0,8;0,8;0,8;0;0;0;0;0
21001A112;BIESTEBROEK;Anderlecht;24,4;24,4;24,4;24,4;24,4;21;21;21;21;21;20,6;20,6;20,6;20,6;20,6;18,2;18,2;18,2;18,2;18,2;18,4;18,4;18,4;18,4;18,4;19,2;19,2;19,2;19,2;19,2;20,4;20,4;20,4;20,4;20,4;22,6;22,6;22,6;22,6;22,6;20,2;20,2;20,2;20,2;20,2;14,2;14,2;14,2;14,2;14,2;13,8;13,8;13,8;13,8;13,8;10,6;10,6;10,6;10,6;10,6;14,8;14,8;14,8;14,8;14,8;10,6;10,6;10,6;10,6;10,6;9,8;9,8;9,8;9,8;9,8;6,4;6,4;6,4;6,4;6,4;7;7;7;7;7;4;4;4;4;4;1,200;1,2;1,2;1,2;1,2;0,182702703;0,182702703;0,182702703;0,182702703;0,182702703
