Code;Territoire;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104
21001A552;TREFLE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;7,1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A84-;POESIE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,995329087;1,995329087;1,995329087;1,995329087;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;3,426751592;1,995329087;1,995329087;1,995329087;1,995329087;1,995329087;1,995329087;1,995329087;1,995329087;1,995329087;1,995329087;1,995329087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A34-;ROUE - CITE JARDIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,133333333;1,133333333;1,133333333;1,133333333;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;6,725;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A350;CERIA - ZONE D'HABITAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,11091954;2,11091954;2,11091954;2,11091954;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;3,008405172;2,11091954;2,11091954;2,11091954;2,11091954;2,11091954;2,11091954;2,11091954;2,11091954;2,11091954;2,11091954;2,11091954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A441;DOCTEUR ROUX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;6,45;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001C512;CHANTS D'OISEAUX;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,753605016;1,753605016;1,753605016;1,753605016;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;3,017398119;1,753605016;1,753605016;1,753605016;1,753605016;1,753605016;1,753605016;1,753605016;1,753605016;1,753605016;1,753605016;1,753605016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001C71-;BON AIR - CITE JARDIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,810535876;2,810535876;2,810535876;2,810535876;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;3,346049046;2,810535876;2,810535876;2,810535876;2,810535876;2,810535876;2,810535876;2,810535876;2,810535876;2,810535876;2,810535876;2,810535876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A82-;MOORTEBEEK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,148164464;2,148164464;2,148164464;2,148164464;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;3,869438326;2,148164464;2,148164464;2,148164464;2,148164464;2,148164464;2,148164464;2,148164464;2,148164464;2,148164464;2,148164464;2,148164464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001C611;SOETKIN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,698039216;0,698039216;0,698039216;0,698039216;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;1,213235294;0,698039216;0,698039216;0,698039216;0,698039216;0,698039216;0,698039216;0,698039216;0,698039216;0,698039216;0,698039216;0,698039216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001C581;CIMETIERE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001C522;HOPITAL U.L.B.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,004938272;0,004938272;0,004938272;0,004938272;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,073148148;0,004938272;0,004938272;0,004938272;0,004938272;0,004938272;0,004938272;0,004938272;0,004938272;0,004938272;0,004938272;0,004938272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A451;VENIZELOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,529156999;2,529156999;2,529156999;2,529156999;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;3,926566125;2,529156999;2,529156999;2,529156999;2,529156999;2,529156999;2,529156999;2,529156999;2,529156999;2,529156999;2,529156999;2,529156999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A30-;BIZET;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,066666667;1,066666667;1,066666667;1,066666667;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;8,225;1,066666667;1,066666667;1,066666667;1,066666667;1,066666667;1,066666667;1,066666667;1,066666667;1,066666667;1,066666667;1,066666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A80-;SILLON;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,133333333;1,133333333;1,133333333;1,133333333;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;7,15;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;1,133333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21001A81-;BROECK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,060528194;2,060528194;2,060528194;2,060528194;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;3,777301927;2,060528194;2,060528194;2,060528194;2,060528194;2,060528194;2,060528194;2,060528194;2,060528194;2,060528194;2,060528194;2,060528194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
