Code;Territoire;Commune;#hommes colloc dans commune;% de hommes de la commune dans secteur stat;#hommes colloc dans secteur stat
21001A041;VEEWEYDE-SUD;Anderlecht;2578;0,022269549;57,41089665
21001A472;STADE COMMUNAL - INDUSTRIE;Anderlecht;2578;0,007143696;18,41644727
21001A83-;PETERBOS;Anderlecht;2578;0,022420472;57,79997652
21001A503;VIVES;Anderlecht;2578;0,012073852;31,12638975
21001A3MJ;CERIA I;Anderlecht;2578;0,000100615;0,259386581
21001A331;WALCOURT;Anderlecht;2578;0,001609847;4,1501853
21001A332;ROUE;Anderlecht;2578;0,010614928;27,36528432
21001A43-;VAN BEETHOVEN;Anderlecht;2578;0,010950313;28,22990626
21001A401;ARBORETUM;Anderlecht;2578;0,005517079;14,22303087
21001A32-;AURORE;Anderlecht;2578;0,032347861;83,39278587
21001A53-;NELLIE MELBA;Anderlecht;2578;0,003420925;8,819143763
21001A41-;ROMAIN ROLLAND;Anderlecht;2578;0,018127547;46,73281572
21001A492;ETANGS - PARC;Anderlecht;2578;0;0
21001A37-;ZUEN - INDUSTRIE;Anderlecht;2578;0,000100615;0,259386581
21001A85-;AUBADE;Anderlecht;2578;0,005919541;15,2605772
21001B3MJ;PETITE ILE - RIVE DROITE;Anderlecht;2578;0,001090001;2,810021297
21001A51-;SCHERDEMAEL;Anderlecht;2578;0,011855852;30,56438549
21001A42-;KAT;Anderlecht;2578;0,004443848;11,45624067
21001A52-;SCHERDEMAEL-NORD;Anderlecht;2578;0,004142002;10,67808093
21001C70-;BON AIR - CENTRE;Anderlecht;2578;0,002129693;5,490349303
21001A552;TREFLE;Anderlecht;2578;0,021246625;54,77379974
21001A84-;POESIE;Anderlecht;2578;0,009122466;23,5177167
21001A34-;ROUE - CITE JARDIN;Anderlecht;2578;0,017892777;46,12758037
21001A350;CERIA - ZONE D'HABITAT;Anderlecht;2578;0,011403082;29,39714588
21001A441;DOCTEUR ROUX;Anderlecht;2578;0,019552932;50,40745896
21001C512;CHANTS D'OISEAUX;Anderlecht;2578;0,010682005;27,53820871
21001C71-;BON AIR - CITE JARDIN;Anderlecht;2578;0,011637852;30,00238123
21001A82-;MOORTEBEEK;Anderlecht;2578;0,014572468;37,56782319
21001C611;SOETKIN;Anderlecht;2578;0,004494156;11,58593396
21001C581;CIMETIERE;Anderlecht;2578;0,000419231;1,080777422
21001C522;HOPITAL U.L.B.;Anderlecht;2578;0,001626616;4,193416397
21001A451;VENIZELOS;Anderlecht;2578;0,013398622;34,5416464
21001A30-;BIZET;Anderlecht;2578;0,02377878;61,30169537
21001A80-;SILLON;Anderlecht;2578;0,022051549;56,84889239
21001A81-;BROECK;Anderlecht;2578;0,014840776;38,25952074
21001C79-;BON AIR - HABITATIONS DISP.;Anderlecht;2578;0,000872;2,248017038
21001A31-;CHAUSSEE DE MONS - SAINT-LUC;Anderlecht;2578;0,006774772;17,46536314
21001A031;RAUTER-SUD;Anderlecht;2578;0,016903392;43,57694565
21001B22-;BROGNIEZ-SUD;Anderlecht;2578;0,010480774;27,01943555
21001B321;ALBERT I- QUARTIER;Anderlecht;2578;0,017255546;44,48479869
21001B20-;CONSEIL-NORD;Anderlecht;2578;0,048530176;125,1107944
21001B23-;CONSEIL-SUD;Anderlecht;2578;0,013834622;35,66565492
21001A142;VEEWEYDE-NORD;Anderlecht;2578;0,009742928;25,11726728
21001A051;LINDE-EST;Anderlecht;2578;0,013063237;33,67702447
21001A941;CROCUS;Anderlecht;2578;0,018094008;46,64635353
21001A732;SCHEUTVELD;Anderlecht;2578;0,002398001;6,182046853
21001A982;PARC FORESTIER;Anderlecht;2578;0;0
21001A90-;SCHEUTKAPEL;Anderlecht;2578;0,016551238;42,66909262
21001A783;SCHEUT-INTERNAT;Anderlecht;2578;1,67692E-05;0,043231097
21001A132;RAUTER-NORD;Anderlecht;2578;0,009592004;24,72818741
21001B31-;ALBERT I- IMMEUBLES;Anderlecht;2578;0,006573541;16,94658998
21001B25-;REVISION-NORD;Anderlecht;2578;0,0341254;87,97528214
21001B11-;ROSEE-OUEST;Anderlecht;2578;0,008200158;21,14000637
21001A72-;OSSEGEM;Anderlecht;2578;0,02751832;70,94222997
21001A011;KLEINMOLEN;Anderlecht;2578;0,028776013;74,18456224
21001B17-;ABATTOIR;Anderlecht;2578;0,008971543;23,12863683
21001A712;SCHEUT - DE SMET;Anderlecht;2578;0,008133081;20,96708198
21001A07-;BIRMINGHAM;Anderlecht;2578;0,003052001;7,868059631
21001B21-;BROGNIEZ-NORD;Anderlecht;2578;0,032297553;83,26309258
21001A911;SCHEUT-EST;Anderlecht;2578;0,018647393;48,07297973
21001A931;AGRAFE-NORBERT GILLE;Anderlecht;2578;0,016366777;42,19355055
21001A74-;SCHEUT-OUEST;Anderlecht;2578;0,022437241;57,84320762
21001A92-;JAKOB SMITS;Anderlecht;2578;0,029815706;76,86489025
21001A00-;RESISTANCE;Anderlecht;2578;0,025053242;64,58725873
21001A08-;ASTRID (PARC);Anderlecht;2578;1,67692E-05;0,043231097
21001A95-;BUFFON;Anderlecht;2578;0,026847551;69,2129861
21001B10-;ROSEE-EST;Anderlecht;2578;0,023376318;60,26414904
21001B332;GOUJONS;Anderlecht;2578;0,008619389;22,22078379
21001B241;REVISION-SUD;Anderlecht;2578;0,017590931;45,34942062
21001B372;DEUX GARES;Anderlecht;2578;0,000553385;1,426626197
21001A10-;PORSELEIN;Anderlecht;2578;0,00923985;23,82033438
21001A120;MINIMES;Anderlecht;2578;0,028591552;73,70902017
21001A152;LINDE-OUEST;Anderlecht;2578;0,011637852;30,00238123
21001A02-;WAYEZ;Anderlecht;2578;0,009306927;23,99325877
21001A112;BIESTEBROEK;Anderlecht;2578;0,023795549;61,34492647
21002A20-;SAINT-JULIEN;Auderghem;675;0,03597433;24,28267308
21002A53-;PECHERIES;Auderghem;675;0,038134024;25,74046649
21002A511;INVALIDES (BOULEVARD DES);Auderghem;675;0,077872393;52,56386524
21002A23-;TH. BALIS (PLACE);Auderghem;675;0,041959768;28,32284339
21002A22-;CANARIS (AVENUE DES);Auderghem;675;0,026409972;17,82673084
21002A24-;AVENUE DE BROUCKERE;Auderghem;675;0,038812785;26,19863014
21002A25-;WATERMAEL (CHAUSSEE DE);Auderghem;675;0,042144885;28,44779711
21002A45-;VAL DUC;Auderghem;675;0,024003456;16,20233247
21002A441;CHANT D'OISEAUX;Auderghem;675;0,037393558;25,24065161
21002A482;VAL DUCHESSE;Auderghem;675;0,000246822;0,166604961
21002A190;FORET DE SOIGNES;Auderghem;675;0,001542639;1,041281007
21002A130;PARC DES PRINCES;Auderghem;675;0,039244724;26,49018882
21002A572;DEPOT METRO;Auderghem;675;0;0
21002A311;AMITIE (PLACE DE L');Auderghem;675;0,029988893;20,24250278
21002A372;QUARTIER INDUSTRIE;Auderghem;675;0,018881896;12,74527953
21002A492;WOLUWE PARC;Auderghem;675;0,000185117;0,124953721
21002A30-;TRIOMPHE (BOULEVARD DU);Auderghem;675;0,038936196;26,28193262
21002A21-;LEBON;Auderghem;675;0,086819696;58,60329508
21002A411;PUTDAAL;Auderghem;675;0,018511662;12,49537208
21002A00-;CENTRE - NORD;Auderghem;675;0,032086881;21,65864495
21002A39-;CHEMIN DE FER;Auderghem;675;0;0
21002A18-;ROUGE CLOITRE;Auderghem;675;0,000308528;0,208256201
21002A02-;CENTRE-SUD;Auderghem;675;0,030605948;20,65901518
21002A030;LAMMERENDRIES;Auderghem;675;0,057941503;39,11051462
21002A15-;SOUVERAIN (BLV DU)- BUILDINGS;Auderghem;675;0,003949155;2,665679378
21002A11-;SACRE-COEUR;Auderghem;675;0,028631371;19,32617549
21002A10-;TRANSVAAL;Auderghem;675;0,0734913;49,60662718
21002A14-;TEN REUKEN;Auderghem;675;0,012526225;8,455201777
21002A12-;AVENUE SCHALLER;Auderghem;675;0,044551401;30,07219548
21002A43-;SOUVERAIN (BOULEVARD DU) NORD;Auderghem;675;0,053313588;35,9866716
21002A091;TROIS COULEURS;Auderghem;675;0;0
21002A422;AVENUE IS.GERARD;Auderghem;675;0,004627916;3,123843021
21002A072;CENTRE COMMERCIAL;Auderghem;675;0,003332099;2,249166975
21002A041;VIGNETTE;Auderghem;675;0,016907318;11,41243984
21002A01-;SAINTE-ANNE;Auderghem;675;0,020671356;13,95316549
21002A52-;BEAULIEU;Auderghem;675;0,019067012;12,87023325
21003A38-;KONINCKXBOS;Berchem Sainte-Agathe;415;0,008039377;3,336341263
21003A312;POTAARDE  VLAK;Berchem Sainte-Agathe;415;0,087858901;36,46144381
21003A323;SEPT ETOILES;Berchem Sainte-Agathe;415;0,037325677;15,49015587
21003A342;HOGENBOS;Berchem Sainte-Agathe;415;0,038228056;15,86464315
21003A331;ALLEE VERTE;Berchem Sainte-Agathe;415;0,031173093;12,93683347
21003A04-;L. DE SMET;Berchem Sainte-Agathe;415;0,045775226;18,99671862
21003A0AJ;HUNDERENVELD;Berchem Sainte-Agathe;415;0,039212469;16,27317473
21003A02-;LAURE - BASILIQUE;Berchem Sainte-Agathe;415;0,12707137;52,73461854
21003A03-;HAUT-CHAMP;Berchem Sainte-Agathe;415;0,079409352;32,95488105
21003A011;MOLENBERG;Berchem Sainte-Agathe;415;0,063412633;26,31624282
21003A212;CLOS DU ZAVELENBERG;Berchem Sainte-Agathe;415;0,026086957;10,82608696
21003A00-;CENTRE;Berchem Sainte-Agathe;415;0,119606235;49,63658737
21003A283;ZAVELENBERG;Berchem Sainte-Agathe;415;0,008203445;3,404429861
21003A11-;CITE MODERNE;Berchem Sainte-Agathe;415;0,033059885;13,71985234
21003A05-;DE SELLIERS DE MORANVILLE;Berchem Sainte-Agathe;415;0,080311731;33,32936833
21003A41-;MONNET;Berchem Sainte-Agathe;415;0,027481542;11,40484003
21003A2MJ;GARE;Berchem Sainte-Agathe;415;0,019196062;7,966365874
21003A10-;HOPITAL FRANCAIS;Berchem Sainte-Agathe;415;0,127891715;53,07506153
21004B421;MARIE-LOUISE (SQUARE);Bruxelles;4737;0,020858486;98,80664669
21004B411;DEUX EGLISES (RUE DES);Bruxelles;4737;0,008666782;41,05454467
21004F511;AVENUE DES PAGODES;Bruxelles;4737;0,009453691;44,78213393
21004C62-;BOENDAAL-OUEST;Bruxelles;4737;0,003276992;15,52311142
21004C65-;VIVIER D'OIE;Bruxelles;4737;0,001918765;9,089190238
21004G310;HAREN-SUD-OUEST;Bruxelles;4737;0,00588565;27,88032511
21004D6MJ;QUAI DES USINES - MONNOYER;Bruxelles;4737;3,23387E-05;0,1531886
21004F94-;VAL MARIA;Bruxelles;4737;0,004225595;20,01664367
21004F901;PLACE PETER BENOIT;Bruxelles;4737;0,010100466;47,84590592
21004G371;GARE DE FORMATION;Bruxelles;4737;3,23387E-05;0,1531886
21004G30-;SAINTE-ELISABETH;Bruxelles;4737;0,018142032;85,93880433
21004F930;COIN DES CERISES;Bruxelles;4737;0,009690842;45,90551699
21004G321;HAREN-EST;Bruxelles;4737;0,005928769;28,08457658
21004B2WJ;RUE DE PASCAL - ST.-SACREMENT;Bruxelles;4737;0,001940324;9,191315971
21004B45-;ECOLE MILITAIRE;Bruxelles;4737;0,008408072;39,82903587
21004B49-;CINQUANTENAIRE (PARC DU);Bruxelles;4737;0,000118575;0,561691532
21004B1MJ;RUE JOSEPH II;Bruxelles;4737;0;0
21004A25-;BEGUINAGE (PLACE DU);Bruxelles;4737;0,010445412;49,47991764
21004B2MJ;SCHUMAN (ROND-POINT);Bruxelles;4737;0,003363229;15,93161435
21004B44-;AMBIORIX-SUD (SQUARE);Bruxelles;4737;0,014972835;70,92632158
21004B43-;AMBIORIX-NORD (SQUARE);Bruxelles;4737;0,02920188;138,3293054
21004B293;LEOPOLD (PARC);Bruxelles;4737;0,000689893;3,268023456
21004A24-;MARCHE AU PORCS;Bruxelles;4737;0,020287168;96,10031476
21004F970;MARLY-NORD;Bruxelles;4737;0,00102406;4,850972318
21004A35-;AD. MAX (BOULEVARD);Bruxelles;4737;0,008030786;38,04183555
21004A83-;E. JACQMAIN (BOULEVARD)-OUEST;Bruxelles;4737;0,009173422;43,4544994
21004F994;TRASSERSWEG - NEDER-HEEMBEEK;Bruxelles;4737;0,000431183;2,04251466
21004F531;RUE DES FAINES;Bruxelles;4737;0,015263884;72,30501897
21004E180;DOMAINE ROYALE;Bruxelles;4737;0,000107796;0,510628665
21004E292;AVENUE DES CROIX DU FEU;Bruxelles;4737;3,23387E-05;0,1531886
21004G3MJ;DOBBELENBERG (RUE DE);Bruxelles;4737;0,002393067;11,33595636
21004F572;MARLY-SUD;Bruxelles;4737;0,000301828;1,429760262
21004F91-;CROIX DE GUERRE (AVENUE DES);Bruxelles;4737;0,014175147;67,14766945
21004F922;RUE CHATEAU BEYAERD;Bruxelles;4737;0,016503536;78,17724862
21004G3NJ;HAREN-SUD;Bruxelles;4737;0,0020589;9,753007503
21004C642;AVENUE FRANKLIN ROOSEVELT;Bruxelles;4737;0,001843308;8,731750172
21004C591;CAMBRE (BOIS DE LA);Bruxelles;4737;1,07796E-05;0,051062867
21004C61-;U.L.B.;Bruxelles;4737;0,00436573;20,68046093
21004C54-;LOUISE (AVENUE)-SUD-EST;Bruxelles;4737;0,008925492;42,28005347
21004C63-;NATIONS (SQUARE DES);Bruxelles;4737;0,006834253;32,37385736
21004B2NJ;CITE DE LA CHAUSSEE;Bruxelles;4737;0,00229605;10,87639057
21004B13-;TREVES (RUE DE);Bruxelles;4737;0,00231761;10,9785163
21004F953;RUE DU WIMPELBERG;Bruxelles;4737;0,00690971;32,73129743
21004F9MJ;NEDER-HEEMBEEK-NORD;Bruxelles;4737;0,00767506;36,35676095
21004A02-;SAINT-FRANCOIS XAVIER;Bruxelles;4737;0,009248879;43,81193946
21004A70-;BLAES (RUE)-SUD;Bruxelles;4737;0,026463867;125,3593373
21004A1MJ;COLONIES (RUE DES);Bruxelles;4737;0,00024793;1,17444593
21004A03-;BON SECOURS - PALAIS DU MIDI;Bruxelles;4737;0,012601328;59,69249095
21004A19-;PALAIS ROYAL;Bruxelles;4737;0,000150914;0,714880131
21004A23-;NOUVEAU MARCHE AU GRAIN;Bruxelles;4737;0,018799586;89,05363919
21004A10-;GARE CENTRALE;Bruxelles;4737;0,000495861;2,348891859
21004A01-;VIEILLE HALLE AUX BLES;Bruxelles;4737;0,005831752;27,62501078
21004A22-;SENNE (RUE DE LA);Bruxelles;4737;0,019748189;93,54717144
21004B10-;ORBAN (SQUARE);Bruxelles;4737;0,002360728;11,18276776
21004A72-;SAINT-THOMAS (INSTITUT);Bruxelles;4737;0,009593825;45,44595119
21004A71-;BLAES (RUE)-CENTRE;Bruxelles;4737;0,010003449;47,38634012
21004A002;BOURSE;Bruxelles;4737;0,003568041;16,90180881
21004A34-;MONNAIE;Bruxelles;4737;0,00666178;31,5568515
21004A15-;JACOBS (PLACE);Bruxelles;4737;0,003190755;15,11460849
21004A04-;NOTRE-DAME DE LA CHAPELLE;Bruxelles;4737;0,006521645;30,89303424
21004A16-;PALAIS JUSTICE-HOP. ST.-PIERRE;Bruxelles;4737;0,017452139;82,67078087
21004A20-;BOURSE-NORD-OUEST;Bruxelles;4737;0,014487754;68,62849258
21004A14-;GRAND SABLON;Bruxelles;4737;0,010337616;48,96928898
21004A001;GRAND-PLACE;Bruxelles;4737;0,005659279;26,80800492
21004A32-;CONGRES - GARE;Bruxelles;4737;0,007340893;34,77381209
21004A30-;SAINT-MICHEL ET GUDULE;Bruxelles;4737;0,000150914;0,714880131
21004C52-;LOUISE (AVENUE)-NORD-OUEST;Bruxelles;4737;0,005723957;27,11438211
21004A12-;REGENT (BOULEVARD DU);Bruxelles;4737;0,000959383;4,544595119
21004C552;LOUISE (AVENUE)-SUD;Bruxelles;4737;0,009054846;42,89280786
21004B112;RUE DU COMMERCE;Bruxelles;4737;0,000237151;1,123383063
21004A3MJ;CITE ADMINISTRATIVE ET CONGRES;Bruxelles;4737;0,000883925;4,187155053
21004C51-;LOUISE (AVENUE)-NORD-EST;Bruxelles;4737;0,005443687;25,78674759
21004A33-;LIBERTE (PLACE DE LA);Bruxelles;4737;0,013226544;62,6541372
21004C53-;LOUISE (AVENUE)-SUD-OUEST;Bruxelles;4737;0,004279493;20,271958
21004C501;LOUISE (AVENUE)-NORD;Bruxelles;4737;0,002770352;13,12315669
21004A21-;ANNEESSENS (PLACE);Bruxelles;4737;0,038504657;182,3965592
21004A13-;PETIT SABLON;Bruxelles;4737;0,005055623;23,94848439
21004E70-;MARIE-CHRISTINE (RUE);Bruxelles;4737;0,032177044;152,4226565
21004E74-;EM. DELVA (RUE);Bruxelles;4737;0,046255174;219,1107602
21004E201;AVENUE JEAN DE BOLOGNE;Bruxelles;4737;0,028123922;133,2230187
21004E83-;STIENON (AVENUE);Bruxelles;4737;0,022949724;108,7128428
21004E8MJ;HEYSEL;Bruxelles;4737;0,000657554;3,114834857
21004E130;SACRE-COEUR;Bruxelles;4737;0,030064246;142,4143347
