Code;Territoire;Commune;#femmes colloc dans commune;% de femmes de la commune dans secteur stat;#femmes colloc dans secteur stat
21015A822;CH. GILISQUET - SUD (AVENUE);Schaerbeek;2303;0,00321654;7,407692768
21015A7MJ;JOSAPHAT GARE;Schaerbeek;2303;2,99213E-05;0,06890877
21015A34-;PAQUERETTES (RUE);Schaerbeek;2303;0,01237246;28,49377637
21015A63-;DESCHANEL P. (AVENUE);Schaerbeek;2303;0,012207893;28,11477813
21015A883;THEUNIS PIERRE (RUE);Schaerbeek;2303;0,00480237;11,05985757
21015A811;TERDELT;Schaerbeek;2303;0,010517339;24,22143263
21015A831;LATINIS (AVENUE G.);Schaerbeek;2303;0,029143353;67,11714192
21015A03-;JOSAPHAT (RUE);Schaerbeek;2303;0,041126836;94,71510428
21015A021;HOUFFALIZE (PLACE);Schaerbeek;2303;0,026046498;59,98508423
21015A30-;GRANDE RUE AU BOIS;Schaerbeek;2303;0,027587445;63,53388588
21015A32-;CONSOLATION (RUE DE LA);Schaerbeek;2303;0,022635469;52,12948446
21015A64-;DUPLOYE SQUARE;Schaerbeek;2303;0,02290476;52,74966339
21015A33-;BIENFAITEURS (PLACE DE);Schaerbeek;2303;0,018177194;41,86207774
21015A35-;JEAN STOBBAERTS (AVENUE);Schaerbeek;2303;0,017234673;39,69145148
21015A53-;DAILLY (PLACE);Schaerbeek;2303;0,025911852;59,67499476
21015A54-;EMERAUDE (AVENUE);Schaerbeek;2303;0,03960085;91,20075701
21015A52-;LINTHOUT (RUE);Schaerbeek;2303;0,021902397;50,44121959
21015A51-;CERISIERS (AVENUE DES);Schaerbeek;2303;0,013554352;31,21567278
21015A05-;ROYALE SAINTE-MARIE (RUE);Schaerbeek;2303;0,03297328;75,93746447
21015A12-;HUART HAMOIR (AVENUE);Schaerbeek;2303;0,019179558;44,17052153
21015A152;PR. ELISABETH-NORD;Schaerbeek;2303;0,026899255;61,94898417
21015A101;GARE;Schaerbeek;2303;0,013943329;32,11148679
21015A111;MAETERLINCK;Schaerbeek;2303;0,020660662;47,58150564
21015A142;SAINTE-FAMILLE;Schaerbeek;2303;0,001929924;4,444615661
21015A622;BRUSILIA;Schaerbeek;2303;0,007689776;17,70955387
21015A71-;JARDINS;Schaerbeek;2303;0,012851201;29,59631669
21015A04-;L'OLIVIER (RUE);Schaerbeek;2303;0,036234703;83,44852039
21015A39-;JOSAPHAT (PARC);Schaerbeek;2303;8,97639E-05;0,20672631
21015A421;PALAIS (RUE DE);Schaerbeek;2303;0,014048054;32,35266748
21015A40-;BRABANT (RUE DE);Schaerbeek;2303;0,02679453;61,70780348
21015A43-;GARE DU NORD;Schaerbeek;2303;0,01237246;28,49377637
21015A44-;REINE (AVENUE);Schaerbeek;2303;0,02677957;61,67334909
21015A41-;VANDERLINDEN (RUE);Schaerbeek;2303;0,02404177;55,36819664
21015A612;BRICHAUT (RUE DE);Schaerbeek;2303;0,031896113;73,45674875
21015A45-;STEPHENSON (PLACE);Schaerbeek;2303;0,012447264;28,66604829
21015A00-;COLIGNON (PLACE);Schaerbeek;2303;0,055144969;126,998863
21015A01-;VAN YSENDYCK (RUE);Schaerbeek;2303;0,007659855;17,6406451
21015A24-;WAELHEM (RUE);Schaerbeek;2303;0,021303971;49,06304419
21015A13-;PORTAELS (RUE);Schaerbeek;2303;0,016755932;38,58891116
21015A22-;MARBOTIN A. (RUE);Schaerbeek;2303;0,028126029;64,77424374
21015A272;HOPITAL P. BRIEN;Schaerbeek;2303;0,002468508;5,68497352
21015A231;J. BLOCKX (RUE);Schaerbeek;2303;0,012282697;28,28705006
21015A20-;HELMET;Schaerbeek;2303;0,041919751;96,54118668
21015A21-;GUIDO GEZELLE (RUE);Schaerbeek;2303;0,016142545;37,17628138
21016A901;CENTRE-OUEST;Uccle;1361;0,025936664;35,29979997
21016A81-;BASCULE;Uccle;1361;0,038747668;52,73557638
21016A82-;CHURCHILL;Uccle;1361;0,061245589;83,35524689
21016A232;BEAU SEJOUR;Uccle;1361;0,017058863;23,2171128
21016A831;LONGCHAMP;Uccle;1361;0,037533994;51,08376599
21016A111;VERT CHASSEUR;Uccle;1361;0,010945542;14,89688266
21016A841;ZEECRABBE;Uccle;1361;0,004764794;6,484885263
21016A85-;BRUGMANN;Uccle;1361;0,024048727;32,73031713
21016A042;ECHEVINAGE;Uccle;1361;0,006652732;9,054368103
21016A03-;COGHEN;Uccle;1361;0,036702403;49,95196997
21016A02-;ALSEMBERG-NORD;Uccle;1361;0,039848965;54,23444137
21016A922;WOLVENBERG;Uccle;1361;0,01411458;19,20994314
21016A912;GLOBE-OUEST;Uccle;1361;0,013238037;18,01696896
21016A933;VOSSEGAT-OUEST;Uccle;1361;0,036028139;49,03429753
21016A731;ROETAERT;Uccle;1361;0,00656283;8,932011777
21016A701;MERLO;Uccle;1361;0,031195918;42,45764502
21016A772;ZWARTEBEEK;Uccle;1361;0,008203538;11,16501472
21016A72-;MELKRIEK;Uccle;1361;0,010248803;13,94862113
21016A71-;KEIENBEMPT;Uccle;1361;0,024116153;32,82208437
21016A13-;OBSERVATOIRE;Uccle;1361;0;0
21016A383;FORET DE SOIGNES LORRAINE-W.;Uccle;1361;0;0
21016A954;VOSSEGAT-EST;Uccle;1361;0,004135482;5,628390983
21016A331;CHAUSSEE DE WATERLOO-OUEST;Uccle;1361;0,004517565;6,148405367
21016A80-;VANDERKINDERE;Uccle;1361;0,034252579;46,6177601
21016A225;PTOLEMEE;Uccle;1361;0,0063156;8,595531881
21016A64-;MOLENSTEEN;Uccle;1361;0,025532106;34,7491965
21016A05-;LE CHAT;Uccle;1361;0,048929045;66,59243027
21016A39-;FORET DE SOIGNES LORRAINE-EST;Uccle;1361;4,49509E-05;0,061178163
21016A692;CIMETIERE - ST.-GILLES;Uccle;1361;0;0
21016A533;MOENSBERG;Uccle;1361;0,008023734;10,92030207
21016A943;SEPT-BONNIERS;Uccle;1361;0,011799609;16,05926775
21016A65-;ALSEMBERG-SUD;Uccle;1361;0,011934462;16,24280224
21016A601;BOURDON;Uccle;1361;0,013485267;18,35344886
21016A620;KRIEKENPUT;Uccle;1361;0,012766053;17,37459825
21016A01-;DIEWEG;Uccle;1361;0,049153799;66,89832108
21016A00-;GLOBE-EST;Uccle;1361;0,052997101;72,12905401
21016A193;WOLVENDAEL;Uccle;1361;0;0
21016A102;GROESELENBERG;Uccle;1361;0,025262401;34,38212753
21016A12-;HAMOIR;Uccle;1361;0,029600162;40,28582024
21016A44-;PECHERIE;Uccle;1361;0,031308296;42,61059043
21016A214;ASTRONOMES;Uccle;1361;0,00606837;8,259051986
21016A322;CHAUSSEE DE WATERLOO-EST;Uccle;1361;0,010091475;13,73449756
21016A400;SAINT-JOB;Uccle;1361;0,032049985;43,62003012
21016A429;CARLOO;Uccle;1361;0,019958196;27,16310431
21016A410;ALPHONSE XIII;Uccle;1361;0,010630886;14,46863552
21016A490;KAUWBERG;Uccle;1361;0,004764794;6,484885263
21016A639;HOMBORCH;Uccle;1361;0,031218394;42,4882341
21016A610;ENGELAND;Uccle;1361;0,005888567;8,014339334
21016A521;VERREWINKEL;Uccle;1361;0,005259254;7,157845054
21016A342;FOND;Uccle;1361;0,037241813;50,68610793
21016A311;FORT JACO;Uccle;1361;0,018564718;25,26658126
21017A512;VANDER ELST - BIEN FAIRE;Watermael-Boitsfort;354;0,042319055;14,98094535
21017A541;LOUTRIER - WIENER;Watermael-Boitsfort;354;0,038330871;13,56912851
21017A192;STADE DES TROIS TILLEULS;Watermael-Boitsfort;354;0,000443131;0,156868538
21017A635;PRINCES BRABANCONS;Watermael-Boitsfort;354;0,018094535;6,405465288
21017A11-;FLOREAL;Watermael-Boitsfort;354;0,064180207;22,71979321
21017A240;SOUVERAIN-OUEST;Watermael-Boitsfort;354;0,032053176;11,34682422
21017A230;BEGUINETTES;Watermael-Boitsfort;354;0,049630724;17,56927622
21017A220;LE LOGIS-SUD;Watermael-Boitsfort;354;0,027252585;9,647415066
21017A443;VILLE-ET-FORET - ELAN;Watermael-Boitsfort;354;0,034047267;12,05273264
21017A41-;AVENUE DE VISE;Watermael-Boitsfort;354;0,063146233;22,35376662
21017A523;MARTIN-PECHEUR;Watermael-Boitsfort;354;0,066543575;23,55642541
21017A613;AVENUE DE TERCOIGNE;Watermael-Boitsfort;354;0,004726736;1,673264402
21017A696;HERONNIERE;Watermael-Boitsfort;354;0,003323486;1,176514032
21017A624;PECHERIES;Watermael-Boitsfort;354;0,04254062;15,05937962
21017A534;RUE DES BEGONIAS;Watermael-Boitsfort;354;0,013884786;4,91521418
21017A501;CENTRE DE WATERMAEL;Watermael-Boitsfort;354;0,014623338;5,176661743
21017A421;WATERMAEL - STATION;Watermael-Boitsfort;354;0,005908419;2,091580502
21017A432;DRIES;Watermael-Boitsfort;354;0,041432792;14,66720827
21017A021;DREVE DES EQUIPAGES;Watermael-Boitsfort;354;0,014327917;5,072082718
21017A01-;COIN DU BALAI;Watermael-Boitsfort;354;0,050369276;17,83072378
21017A12-;LE LOGIS-NORD;Watermael-Boitsfort;354;0,091728213;32,4717873
21017A08-;SOUVERAIN-EST;Watermael-Boitsfort;354;0,007311669;2,588330871
21017A13-;BOULEAUX;Watermael-Boitsfort;354;0,043426883;15,37311669
21017A212;AVENUE DE LA TENDERIE;Watermael-Boitsfort;354;0,068833087;24,36691285
21017A000;CENTRE DE BOITSFORT;Watermael-Boitsfort;354;0,044608567;15,79143279
21017A09-;FORET DE SOIGNES;Watermael-Boitsfort;354;0,000295421;0,104579025
21017A451;FUTAIE;Watermael-Boitsfort;354;0,053618907;18,98109306
21017A472;ZONING DE BUREAUX-NORD;Watermael-Boitsfort;354;0,000738552;0,261447563
21017A374;ZONING DE BUREAUX-SUD;Watermael-Boitsfort;354;0,009822747;3,477252585
21017A041;DREVE DU DUC;Watermael-Boitsfort;354;0,03323486;11,76514032
21017A031;AVENUE DELLEUR;Watermael-Boitsfort;354;0,005317578;1,882422452
21017A312;CLOS DES CHENES;Watermael-Boitsfort;354;0,007311669;2,588330871
21017A323;DREVE DES TUMULI;Watermael-Boitsfort;354;0,004948301;1,751698671
21017A393;ETANGS DE BOITSFORT;Watermael-Boitsfort;354;0,000812408;0,287592319
21017A382;FORESTERIE;Watermael-Boitsfort;354;0;0
21018A20-;GEORGES HENRI (AVENUE);Woluwe Saint-Lambert;1054;0,055976043;58,99874951
21018A72-;ROGATIONS;Woluwe Saint-Lambert;1054;0,041134658;43,35592997
21018A21-;DE BROQUEVILLE (AVENUE)-NORD;Woluwe Saint-Lambert;1054;0,056963275;60,03929183
21018A35-;HOF TEN BERG-NORD;Woluwe Saint-Lambert;1054;0,019053574;20,08246676
21018A34-;HOF TEN BERG-SUD;Woluwe Saint-Lambert;1054;0,018987758;20,01309728
21018A32-;CLOS DES PEUPLIERS;Woluwe Saint-Lambert;1054;0,007568777;7,977491115
21018A311;PARC SCHUMAN;Woluwe Saint-Lambert;1054;0,042286429;44,56989601
21018A33-;NEERVELD;Woluwe Saint-Lambert;1054;0,039390549;41,51763854
21018A22-;DE BROQUEVILLE (AVENUE)-SUD;Woluwe Saint-Lambert;1054;0,031361064;33,05456101
21018A512;QUARTIER DES PEINTRES;Woluwe Saint-Lambert;1054;0,0298144;31,42437804
21018A031;ABELOOS;Woluwe Saint-Lambert;1054;0,02823483;29,75951033
21018A04-;BEETEPUT;Woluwe Saint-Lambert;1054;0,032940634;34,71942872
21018A02-;SLEGERS (AVENUE);Woluwe Saint-Lambert;1054;0,022969593;24,2099513
21018A37-;COMMUNAUTES;Woluwe Saint-Lambert;1054;0,006186653;6,520731868
21018A63-;CONSTELLATIONS;Woluwe Saint-Lambert;1054;0,032052126;33,78294063
21018A05-;DRIES;Woluwe Saint-Lambert;1054;0,020501514;21,6085955
21018A61-;HEYDENBERG-EST;Woluwe Saint-Lambert;1054;0,035013821;36,90456759
21018A62-;HEYDENBERG-OUEST;Woluwe Saint-Lambert;1054;0,060813479;64,09740687
21018A24-;LAMBEAU (AVENUE);Woluwe Saint-Lambert;1054;0,037810978;39,85277083
21018A09-;RASANTE;Woluwe Saint-Lambert;1054;0,005100698;5,376135317
21018A30-;SAINTE-FAMILLE;Woluwe Saint-Lambert;1054;0,022475977;23,68968014
21018A643;DEUX MAISONS;Woluwe Saint-Lambert;1054;0,036494669;38,46538107
21018A60-;ROODEBEEK PARC;Woluwe Saint-Lambert;1054;0,009872318;10,40542319
21018A19-;STRUYCKBEKEN;Woluwe Saint-Lambert;1054;0,000361985;0,381532184
21018A81-;KAPELLEVELD-SUD;Woluwe Saint-Lambert;1054;0,011682243;12,31308411
21018A84-;KAPELLEVELD-NORD-EST;Woluwe Saint-Lambert;1054;0,015828617;16,68336185
21018A00-;TOMBERG;Woluwe Saint-Lambert;1054;0,029222061;30,80005265
21018A43-;ROODEBEEK;Woluwe Saint-Lambert;1054;0,01954719;20,60273792
21018A41-;EUROPE;Woluwe Saint-Lambert;1054;0,02751086;28,99644597
21018A42-;VERVLOESEM;Woluwe Saint-Lambert;1054;0,023923917;25,21580887
21018A01-;SAINT-LAMBERT;Woluwe Saint-Lambert;1054;0,017177833;18,10543636
21018A15-;LES SOURCES;Woluwe Saint-Lambert;1054;0,004146374;4,370277741
21018A14-;CHANCELLERIE;Woluwe Saint-Lambert;1054;0,021159668;22,30229038
21018A13-;GROOTVELD;Woluwe Saint-Lambert;1054;0,009773595;10,30136896
21018A12-;STOCKEL (CHAUSSEE DE);Woluwe Saint-Lambert;1054;0,023989733;25,28517836
21018A82-;MARIE LA MISERABLE;Woluwe Saint-Lambert;1054;0,009279979;9,781097802
21018A83-;KLAKKEDELLE;Woluwe Saint-Lambert;1054;0,016256417;17,13426353
21018A87-;SAINT-LUC;Woluwe Saint-Lambert;1054;0,016058971;16,92615506
21018A3MJ;GULLEDELLE;Woluwe Saint-Lambert;1054;0,060155324;63,40371199
21019A231;KELLE;Woluwe Saint-Pierre;581;0,024503875;14,23675133
21019A242;VENELLES;Woluwe Saint-Pierre;581;0,027236483;15,82439636
21019A252;MONTGOLFIER;Woluwe Saint-Pierre;581;0,029162747;16,94355597
21019A131;KONKEL;Woluwe Saint-Pierre;581;0,041885051;24,3352148
21019A12-;ESCRIME (AVENUE DE L');Woluwe Saint-Pierre;581;0,013483851;7,834117278
21019A45-;HELICE (AVENUE DE L');Woluwe Saint-Pierre;581;0,022622407;13,14361869
21019A52-;DUC (RUE);Woluwe Saint-Pierre;581;0,031716167;18,42709313
21019A51-;COLLEGE SAINT-MICHEL;Woluwe Saint-Pierre;581;0,039331631;22,85167764
21019A04-;EGGERICX (RUE);Woluwe Saint-Pierre;581;0,025623796;14,88742553
21019A03-;CAPITAINE PIRET (AVENUE);Woluwe Saint-Pierre;581;0,02656453;15,43399185
21019A02-;CLOS DU SOLEIL;Woluwe Saint-Pierre;581;0,007257089;4,216368768
21019A052;DON BOSCO;Woluwe Saint-Pierre;581;0,021950455;12,75321417
21019A001;CENTRE;Woluwe Saint-Pierre;581;0,039958787;23,21605519
21019A34-;EUROPE (QUARTIER DE L');Woluwe Saint-Pierre;581;0,027863638;16,18877391
21019A30-;EGLANTINES (AVENUE);Woluwe Saint-Pierre;581;0,022308829;12,96142992
21019A33-;MIMOSAS (AVENUE);Woluwe Saint-Pierre;581;0,043587331;25,32423957
21019A01-;BOULEVARD DE LA WOLUWE;Woluwe Saint-Pierre;581;0,016440443;9,551897146
21019A11-;MILLE METRES (AVENUE);Woluwe Saint-Pierre;581;0,026430139;15,35591094
21019A31-;BEMEL;Woluwe Saint-Pierre;581;0,031850558;18,50517404
21019A32-;CHANT D'OISEAU;Woluwe Saint-Pierre;581;0,065179411;37,86923801
21019A09-;WOLUWE (PARC DE);Woluwe Saint-Pierre;581;0;0
21019A35-;HORIZON (AVENUE);Woluwe Saint-Pierre;581;0,035523899;20,63938539
21019A28-;ETANGS MELLAERTS;Woluwe Saint-Pierre;581;0,002822201;1,639698965
21019A20-;SAINT-PAUL;Woluwe Saint-Pierre;581;0,030282668;17,59423017
21019A14-;VAL DE SEIGNEURS;Woluwe Saint-Pierre;581;0,040585943;23,58043274
21019A10-;STOCKEL;Woluwe Saint-Pierre;581;0,06307396;36,64597052
21019A21-;MANOIR;Woluwe Saint-Pierre;581;0,039690006;23,05989338
21019A40-;SAINTE-ALIX;Woluwe Saint-Pierre;581;0,068359987;39,71715271
21019A15-;KAPELLEVELD;Woluwe Saint-Pierre;581;0,041526677;24,12699906
21019A42-;SALOME AVENUE;Woluwe Saint-Pierre;581;0,031268199;18,16682346
21019A22-;PUTDAAL;Woluwe Saint-Pierre;581;0,013931819;8,094386955
21019A441;FAISANDERIE;Woluwe Saint-Pierre;581;0,008959369;5,20539354
21019A41-;CITE JOLI-BOIS;Woluwe Saint-Pierre;581;0,025623796;14,88742553
21019A43-;CORNICHE VERTE;Woluwe Saint-Pierre;581;0,012677508;7,36563186
21019A492;BOIS;Woluwe Saint-Pierre;581;4,47968E-05;0,026026968
21001C5PA;MEERVELD;Anderlecht;1387;0,001581199;2,193122618
21001C5MA;MEYLEMEERSCH;Anderlecht;1387;0,000599191;0,831078045
21001C6PB;ZONE RURALE;Anderlecht;1387;0,003828165;5,309665285
21001C6MB;MEYLEMEERSCH-EST;Anderlecht;1387;0;0
