Hour;Min;position;regression;proba
8;57;537;5,328787879;0,09
8;58;538;5,051010101;0,08
8;59;539;4,773232323;0,08
9;0;540;4,495454545;0,07
9;1;541;4,45;0,07
9;2;542;4,404545455;0,07
9;3;543;4,359090909;0,07
9;4;544;4,313636364;0,07
9;5;545;4,268181818;0,07
9;6;546;4,222727273;0,07
9;7;547;4,177272727;0,07
9;8;548;4,131818182;0,07
9;9;549;4,086363636;0,07
9;10;550;4,040909091;0,07
9;11;551;3,995454545;0,07
9;12;552;3,95;0,07
9;13;553;3,904545455;0,07
9;14;554;3,859090909;0,06
9;15;555;3,813636364;0,06
9;16;556;3,768181818;0,06
9;17;557;3,722727273;0,06
9;18;558;3,677272727;0,06
9;19;559;3,631818182;0,06
9;20;560;3,586363636;0,06
9;21;561;3,540909091;0,06
9;22;562;3,495454545;0,06
9;23;563;3,45;0,06
9;24;564;3,404545455;0,06
9;25;565;3,359090909;0,06
9;26;566;3,313636364;0,06
9;27;567;3,268181818;0,05
9;28;568;3,222727273;0,05
9;29;569;3,177272727;0,05
9;30;570;3,131818182;0,05
9;31;571;3,086363636;0,05
9;32;572;3,040909091;0,05
9;33;573;2,995454545;0,05
9;34;574;2,95;0,05
9;35;575;2,904545455;0,05
9;36;576;2,859090909;0,05
9;37;577;2,813636364;0,05
9;38;578;2,768181818;0,05
9;39;579;2,722727273;0,05
9;40;580;2,677272727;0,04
9;41;581;2,631818182;0,04
9;42;582;2,586363636;0,04
9;43;583;2,540909091;0,04
9;44;584;2,495454545;0,04
9;45;585;2,45;0,04
9;46;586;2,404545455;0,04
9;47;587;2,359090909;0,04
9;48;588;2,313636364;0,04
9;49;589;2,268181818;0,04
9;50;590;2,222727273;0,04
9;51;591;2,177272727;0,04
9;52;592;2,131818182;0,04
9;53;593;2,086363636;0,03
9;54;594;2,040909091;0,03
9;55;595;1,995454545;0,03
9;56;596;1,95;0,03
9;57;597;1,904545455;0,03
9;58;598;1,859090909;0,03
9;59;599;1,813636364;0,03
10;0;600;1,768181818;0,03
10;1;601;1,770707071;0,03
10;2;602;1,773232323;0,03
10;3;603;1,775757576;0,03
10;4;604;1,778282828;0,03
10;5;605;1,780808081;0,03
10;6;606;1,783333333;0,03
10;7;607;1,785858586;0,03
10;8;608;1,788383838;0,03
10;9;609;1,790909091;0,03
10;10;610;1,793434343;0,03
10;11;611;1,795959596;0,03
10;12;612;1,798484848;0,03
10;13;613;1,801010101;0,03
10;14;614;1,803535354;0,03
10;15;615;1,806060606;0,03
10;16;616;1,808585859;0,03
10;17;617;1,811111111;0,03
10;18;618;1,813636364;0,03
10;19;619;1,816161616;0,03
10;20;620;1,818686869;0,03
10;21;621;1,821212121;0,03
10;22;622;1,823737374;0,03
10;23;623;1,826262626;0,03
10;24;624;1,828787879;0,03
10;25;625;1,831313131;0,03
10;26;626;1,833838384;0,03
10;27;627;1,836363636;0,03
10;28;628;1,838888889;0,03
10;29;629;1,841414141;0,03
10;30;630;1,843939394;0,03
10;31;631;1,846464646;0,03
10;32;632;1,848989899;0,03
10;33;633;1,851515152;0,03
10;34;634;1,854040404;0,03
10;35;635;1,856565657;0,03
10;36;636;1,859090909;0,03
10;37;637;1,861616162;0,03
10;38;638;1,864141414;0,03
10;39;639;1,866666667;0,03
10;40;640;1,869191919;0,03
10;41;641;1,871717172;0,03
10;42;642;1,874242424;0,03
10;43;643;1,876767677;0,03
10;44;644;1,879292929;0,03
10;45;645;1,881818182;0,03
10;46;646;1,884343434;0,03
10;47;647;1,886868687;0,03
10;48;648;1,889393939;0,03
10;49;649;1,891919192;0,03
10;50;650;1,894444444;0,03
10;51;651;1,896969697;0,03
10;52;652;1,899494949;0,03
10;53;653;1,902020202;0,03
10;54;654;1,904545455;0,03
10;55;655;1,907070707;0,03
10;56;656;1,90959596;0,03
10;57;657;1,912121212;0,03
10;58;658;1,914646465;0,03
10;59;659;1,917171717;0,03
11;0;660;1,91969697;0,03
11;1;661;1,972727273;0,03
11;2;662;2,025757576;0,03
11;3;663;2,078787879;0,03
11;4;664;2,131818182;0,04
11;5;665;2,184848485;0,04
11;6;666;2,237878788;0,04
11;7;667;2,290909091;0,04
11;8;668;2,343939394;0,04
11;9;669;2,396969697;0,04
11;10;670;2,45;0,04
11;11;671;2,503030303;0,04
11;12;672;2,556060606;0,04
11;13;673;2,609090909;0,04
11;14;674;2,662121212;0,04
11;15;675;2,715151515;0,05
11;16;676;2,768181818;0,05
11;17;677;2,821212121;0,05
11;18;678;2,874242424;0,05
11;19;679;2,927272727;0,05
11;20;680;2,98030303;0,05
11;21;681;3,033333333;0,05
11;22;682;3,086363636;0,05
11;23;683;3,139393939;0,05
11;24;684;3,192424242;0,05
11;25;685;3,245454545;0,05
11;26;686;3,298484848;0,05
11;27;687;3,351515152;0,06
11;28;688;3,404545455;0,06
11;29;689;3,457575758;0,06
11;30;690;3,510606061;0,06
11;31;691;3,563636364;0,06
11;32;692;3,616666667;0,06
11;33;693;3,66969697;0,06
11;34;694;3,722727273;0,06
11;35;695;3,775757576;0,06
11;36;696;3,828787879;0,06
11;37;697;3,881818182;0,06
11;38;698;3,934848485;0,07
11;39;699;3,987878788;0,07
11;40;700;4,040909091;0,07
11;41;701;4,093939394;0,07
11;42;702;4,146969697;0,07
11;43;703;4,2;0,07
11;44;704;4,253030303;0,07
11;45;705;4,306060606;0,07
11;46;706;4,359090909;0,07
11;47;707;4,412121212;0,07
11;48;708;4,465151515;0,07
11;49;709;4,518181818;0,08
11;50;710;4,571212121;0,08
11;51;711;4,624242424;0,08
11;52;712;4,677272727;0,08
11;53;713;4,73030303;0,08
11;54;714;4,783333333;0,08
11;55;715;4,836363636;0,08
11;56;716;4,889393939;0,08
11;57;717;4,942424242;0,08
11;58;718;4,995454545;0,08
11;59;719;5,048484848;0,08
12;0;720;5,101515152;0,09
12;1;721;5,111616162;0,09
12;2;722;5,121717172;0,09
12;3;723;5,131818182;0,09
12;4;724;5,141919192;0,09
12;5;725;5,152020202;0,09
12;6;726;5,162121212;0,09
12;7;727;5,172222222;0,09
12;8;728;5,182323232;0,09
12;9;729;5,192424242;0,09
12;10;730;5,202525253;0,09
12;11;731;5,212626263;0,09
12;12;732;5,222727273;0,09
12;13;733;5,232828283;0,09
12;14;734;5,242929293;0,09
12;15;735;5,253030303;0,09
12;16;736;5,263131313;0,09
12;17;737;5,273232323;0,09
12;18;738;5,283333333;0,09
12;19;739;5,293434343;0,09
12;20;740;5,303535354;0,09
12;21;741;5,313636364;0,09
12;22;742;5,323737374;0,09
12;23;743;5,333838384;0,09
12;24;744;5,343939394;0,09
12;25;745;5,354040404;0,09
12;26;746;5,364141414;0,09
12;27;747;5,374242424;0,09
12;28;748;5,384343434;0,09
12;29;749;5,394444444;0,09
12;30;750;5,404545455;0,09
12;31;751;5,414646465;0,09
12;32;752;5,424747475;0,09
12;33;753;5,434848485;0,09
12;34;754;5,444949495;0,09
12;35;755;5,455050505;0,09
12;36;756;5,465151515;0,09
12;37;757;5,475252525;0,09
12;38;758;5,485353535;0,09
12;39;759;5,495454545;0,09
12;40;760;5,505555556;0,09
12;41;761;5,515656566;0,09
12;42;762;5,525757576;0,09
12;43;763;5,535858586;0,09
12;44;764;5,545959596;0,09
12;45;765;5,556060606;0,09
12;46;766;5,566161616;0,09
12;47;767;5,576262626;0,09
12;48;768;5,586363636;0,09
12;49;769;5,596464646;0,09
12;50;770;5,606565657;0,09
12;51;771;5,616666667;0,09
12;52;772;5,626767677;0,09
12;53;773;5,636868687;0,09
12;54;774;5,646969697;0,09
12;55;775;5,657070707;0,09
12;56;776;5,667171717;0,09
12;57;777;5,677272727;0,09
12;58;778;5,687373737;0,09
12;59;779;5,697474747;0,09
13;0;780;5,707575758;0,10
13;1;781;5,634343434;0,09
13;2;782;5,561111111;0,09
13;3;783;5,487878788;0,09
13;4;784;5,414646465;0,09
13;5;785;5,341414141;0,09
13;6;786;5,268181818;0,09
13;7;787;5,194949495;0,09
13;8;788;5,121717172;0,09
13;9;789;5,048484848;0,08
13;10;790;4,975252525;0,08
13;11;791;4,902020202;0,08
13;12;792;4,828787879;0,08
13;13;793;4,755555556;0,08
13;14;794;4,682323232;0,08
13;15;795;4,609090909;0,08
13;16;796;4,535858586;0,08
13;17;797;4,462626263;0,07
13;18;798;4,389393939;0,07
13;19;799;4,316161616;0,07
13;20;800;4,242929293;0,07
13;21;801;4,16969697;0,07
13;22;802;4,096464646;0,07
13;23;803;4,023232323;0,07
13;24;804;3,95;0,07
13;25;805;3,876767677;0,06
13;26;806;3,803535354;0,06
13;27;807;3,73030303;0,06
13;28;808;3,657070707;0,06
13;29;809;3,583838384;0,06
13;30;810;3,510606061;0,06
13;31;811;3,437373737;0,06
13;32;812;3,364141414;0,06
13;33;813;3,290909091;0,05
13;34;814;3,217676768;0,05
13;35;815;3,144444444;0,05
13;36;816;3,071212121;0,05
13;37;817;2,997979798;0,05
13;38;818;2,924747475;0,05
13;39;819;2,851515152;0,05
13;40;820;2,778282828;0,05
13;41;821;2,705050505;0,05
13;42;822;2,631818182;0,04
13;43;823;2,558585859;0,04
13;44;824;2,485353535;0,04
13;45;825;2,412121212;0,04
13;46;826;2,338888889;0,04
13;47;827;2,265656566;0,04
13;48;828;2,192424242;0,04
13;49;829;2,119191919;0,04
13;50;830;2,045959596;0,03
13;51;831;1,972727273;0,03
13;52;832;1,899494949;0,03
13;53;833;1,826262626;0,03
13;54;834;1,753030303;0,03
13;55;835;1,67979798;0,03
13;56;836;1,606565657;0,03
13;57;837;1,533333333;0,03
13;58;838;1,46010101;0,02
13;59;839;1,386868687;0,02
14;0;840;1,313636364;0,02
14;1;841;1,316161616;0,02
14;2;842;1,318686869;0,02
14;3;843;1,321212121;0,02
14;4;844;1,323737374;0,02
14;5;845;1,326262626;0,02
14;6;846;1,328787879;0,02
14;7;847;1,331313131;0,02
14;8;848;1,333838384;0,02
14;9;849;1,336363636;0,02
14;10;850;1,338888889;0,02
14;11;851;1,341414141;0,02
14;12;852;1,343939394;0,02
14;13;853;1,346464646;0,02
14;14;854;1,348989899;0,02
14;15;855;1,351515152;0,02
14;16;856;1,354040404;0,02
14;17;857;1,356565657;0,02
14;18;858;1,359090909;0,02
14;19;859;1,361616162;0,02
14;20;860;1,364141414;0,02
14;21;861;1,366666667;0,02
14;22;862;1,369191919;0,02
14;23;863;1,371717172;0,02
14;24;864;1,374242424;0,02
14;25;865;1,376767677;0,02
14;26;866;1,379292929;0,02
14;27;867;1,381818182;0,02
14;28;868;1,384343434;0,02
14;29;869;1,386868687;0,02
14;30;870;1,389393939;0,02
14;31;871;1,391919192;0,02
14;32;872;1,394444444;0,02
14;33;873;1,396969697;0,02
14;34;874;1,399494949;0,02
14;35;875;1,402020202;0,02
14;36;876;1,404545455;0,02
14;37;877;1,407070707;0,02
14;38;878;1,40959596;0,02
14;39;879;1,412121212;0,02
14;40;880;1,414646465;0,02
14;41;881;1,417171717;0,02
14;42;882;1,41969697;0,02
14;43;883;1,422222222;0,02
14;44;884;1,424747475;0,02
14;45;885;1,427272727;0,02
14;46;886;1,42979798;0,02
14;47;887;1,432323232;0,02
14;48;888;1,434848485;0,02
14;49;889;1,437373737;0,02
14;50;890;1,43989899;0,02
14;51;891;1,442424242;0,02
14;52;892;1,444949495;0,02
14;53;893;1,447474747;0,02
14;54;894;1,45;0,02
14;55;895;1,452525253;0,02
14;56;896;1,455050505;0,02
14;57;897;1,457575758;0,02
14;58;898;1,46010101;0,02
14;59;899;1,462626263;0,02
15;0;900;1,465151515;0,02
15;1;901;1,46010101;0,02
15;2;902;1,455050505;0,02
15;3;903;1,45;0,02
15;4;904;1,444949495;0,02
15;5;905;1,43989899;0,02
15;6;906;1,434848485;0,02
15;7;907;1,42979798;0,02
15;8;908;1,424747475;0,02
15;9;909;1,41969697;0,02
15;10;910;1,414646465;0,02
15;11;911;1,40959596;0,02
15;12;912;1,404545455;0,02
15;13;913;1,399494949;0,02
15;14;914;1,394444444;0,02
15;15;915;1,389393939;0,02
15;16;916;1,384343434;0,02
15;17;917;1,379292929;0,02
15;18;918;1,374242424;0,02
15;19;919;1,369191919;0,02
