Hour;Min;position;regression;proba
20;24;1224;0,308076923;0,01
20;25;1225;0,299519231;0,00
20;26;1226;0,290961538;0,00
20;27;1227;0,282403846;0,00
20;28;1228;0,273846154;0,00
20;29;1229;0,265288462;0,00
20;30;1230;0,256730769;0,00
20;31;1231;0,248173077;0,00
20;32;1232;0,239615385;0,00
20;33;1233;0,231057692;0,00
20;34;1234;0,2225;0,00
20;35;1235;0,213942308;0,00
20;36;1236;0,205384615;0,00
20;37;1237;0,196826923;0,00
20;38;1238;0,188269231;0,00
20;39;1239;0,179711538;0,00
20;40;1240;0,171153846;0,00
20;41;1241;0,162596154;0,00
20;42;1242;0,154038462;0,00
20;43;1243;0,145480769;0,00
20;44;1244;0,136923077;0,00
20;45;1245;0,128365385;0,00
20;46;1246;0,119807692;0,00
20;47;1247;0,11125;0,00
20;48;1248;0,102692308;0,00
20;49;1249;0,094134615;0,00
20;50;1250;0,085576923;0,00
20;51;1251;0,077019231;0,00
20;52;1252;0,068461538;0,00
20;53;1253;0,059903846;0,00
20;54;1254;0,051346154;0,00
20;55;1255;0,042788462;0,00
20;56;1256;0,034230769;0,00
20;57;1257;0,025673077;0,00
20;58;1258;0,017115385;0,00
20;59;1259;0,008557692;0,00
21;0;1260;0;0,00
21;1;1261;0;0,00
21;2;1262;0;0,00
21;3;1263;0;0,00
21;4;1264;0;0,00
21;5;1265;0;0,00
21;6;1266;0;0,00
21;7;1267;0;0,00
21;8;1268;0;0,00
21;9;1269;0;0,00
21;10;1270;0;0,00
21;11;1271;0;0,00
21;12;1272;0;0,00
21;13;1273;0;0,00
21;14;1274;0;0,00
21;15;1275;0;0,00
21;16;1276;0;0,00
21;17;1277;0;0,00
21;18;1278;0;0,00
21;19;1279;0;0,00
21;20;1280;0;0,00
21;21;1281;0;0,00
21;22;1282;0;0,00
21;23;1283;0;0,00
21;24;1284;0;0,00
21;25;1285;0;0,00
21;26;1286;0;0,00
21;27;1287;0;0,00
21;28;1288;0;0,00
21;29;1289;0;0,00
21;30;1290;0;0,00
21;31;1291;0;0,00
21;32;1292;0;0,00
21;33;1293;0;0,00
21;34;1294;0;0,00
21;35;1295;0;0,00
21;36;1296;0;0,00
21;37;1297;0;0,00
21;38;1298;0;0,00
21;39;1299;0;0,00
21;40;1300;0;0,00
21;41;1301;0;0,00
21;42;1302;0;0,00
21;43;1303;0;0,00
21;44;1304;0;0,00
21;45;1305;0;0,00
21;46;1306;0;0,00
21;47;1307;0;0,00
21;48;1308;0;0,00
21;49;1309;0;0,00
21;50;1310;0;0,00
21;51;1311;0;0,00
21;52;1312;0;0,00
21;53;1313;0;0,00
21;54;1314;0;0,00
21;55;1315;0;0,00
21;56;1316;0;0,00
21;57;1317;0;0,00
21;58;1318;0;0,00
21;59;1319;0;0,00
22;0;1320;0;0,00
22;1;1321;0;0,00
22;2;1322;0;0,00
22;3;1323;0;0,00
22;4;1324;0;0,00
22;5;1325;0;0,00
22;6;1326;0;0,00
22;7;1327;0;0,00
22;8;1328;0;0,00
