Hour;Min;position;regression;proba
14;8;848;10,14565563;0,17
14;9;849;10,0834718;0,17
14;10;850;10,02128796;0,17
14;11;851;9,959104117;0,17
14;12;852;9,896920278;0,16
14;13;853;9,834736439;0,16
14;14;854;9,7725526;0,16
14;15;855;9,71036876;0,16
14;16;856;9,648184921;0,16
14;17;857;9,586001082;0,16
14;18;858;9,523817243;0,16
14;19;859;9,461633404;0,16
14;20;860;9,399449565;0,16
14;21;861;9,337265726;0,16
14;22;862;9,275081887;0,15
14;23;863;9,212898048;0,15
14;24;864;9,150714208;0,15
14;25;865;9,088530369;0,15
14;26;866;9,02634653;0,15
14;27;867;8,964162691;0,15
14;28;868;8,901978852;0,15
14;29;869;8,839795013;0,15
14;30;870;8,777611174;0,15
14;31;871;8,715427335;0,15
14;32;872;8,653243496;0,14
14;33;873;8,591059656;0,14
14;34;874;8,528875817;0,14
14;35;875;8,466691978;0,14
14;36;876;8,404508139;0,14
14;37;877;8,3423243;0,14
14;38;878;8,280140461;0,14
14;39;879;8,217956622;0,14
14;40;880;8,155772783;0,14
14;41;881;8,093588944;0,13
14;42;882;8,031405104;0,13
14;43;883;7,969221265;0,13
14;44;884;7,907037426;0,13
14;45;885;7,844853587;0,13
14;46;886;7,782669748;0,13
14;47;887;7,720485909;0,13
14;48;888;7,65830207;0,13
14;49;889;7,596118231;0,13
14;50;890;7,533934392;0,13
14;51;891;7,471750553;0,12
14;52;892;7,409566713;0,12
14;53;893;7,347382874;0,12
14;54;894;7,285199035;0,12
14;55;895;7,223015196;0,12
14;56;896;7,160831357;0,12
14;57;897;7,098647518;0,12
14;58;898;7,036463679;0,12
14;59;899;6,97427984;0,12
15;0;900;6,912096001;0,12
15;1;901;6,917797654;0,12
15;2;902;6,923499308;0,12
15;3;903;6,929200962;0,12
15;4;904;6,934902616;0,12
15;5;905;6,940604269;0,12
15;6;906;6,946305923;0,12
15;7;907;6,952007577;0,12
15;8;908;6,957709231;0,12
15;9;909;6,963410884;0,12
15;10;910;6,969112538;0,12
15;11;911;6,974814192;0,12
15;12;912;6,980515846;0,12
15;13;913;6,986217499;0,12
15;14;914;6,991919153;0,12
15;15;915;6,997620807;0,12
15;16;916;7,003322461;0,12
15;17;917;7,009024114;0,12
15;18;918;7,014725768;0,12
15;19;919;7,020427422;0,12
15;20;920;7,026129076;0,12
15;21;921;7,031830729;0,12
15;22;922;7,037532383;0,12
15;23;923;7,043234037;0,12
15;24;924;7,048935691;0,12
15;25;925;7,054637344;0,12
15;26;926;7,060338998;0,12
15;27;927;7,066040652;0,12
15;28;928;7,071742306;0,12
15;29;929;7,077443959;0,12
15;30;930;7,083145613;0,12
15;31;931;7,088847267;0,12
15;32;932;7,094548921;0,12
15;33;933;7,100250574;0,12
15;34;934;7,105952228;0,12
15;35;935;7,111653882;0,12
15;36;936;7,117355536;0,12
15;37;937;7,123057189;0,12
15;38;938;7,128758843;0,12
15;39;939;7,134460497;0,12
15;40;940;7,140162151;0,12
