Hour;Min;position;regression;proba
10;45;645;5,9736;0,10
10;46;646;5,996266667;0,10
10;47;647;6,018933333;0,10
10;48;648;6,0416;0,10
10;49;649;6,064266667;0,10
10;50;650;6,086933333;0,10
10;51;651;6,1096;0,10
10;52;652;6,132266667;0,10
10;53;653;6,154933333;0,10
10;54;654;6,1776;0,10
10;55;655;6,200266667;0,10
10;56;656;6,222933333;0,10
10;57;657;6,2456;0,10
10;58;658;6,268266667;0,10
10;59;659;6,290933333;0,10
11;0;660;6,3136;0,11
11;1;661;6,330933333;0,11
11;2;662;6,348266667;0,11
11;3;663;6,3656;0,11
11;4;664;6,382933333;0,11
11;5;665;6,400266667;0,11
11;6;666;6,4176;0,11
11;7;667;6,434933333;0,11
11;8;668;6,452266667;0,11
11;9;669;6,4696;0,11
11;10;670;6,486933333;0,11
11;11;671;6,504266667;0,11
11;12;672;6,5216;0,11
11;13;673;6,538933333;0,11
11;14;674;6,556266667;0,11
11;15;675;6,5736;0,11
11;16;676;6,590933333;0,11
11;17;677;6,608266667;0,11
11;18;678;6,6256;0,11
11;19;679;6,642933333;0,11
11;20;680;6,660266667;0,11
11;21;681;6,6776;0,11
11;22;682;6,694933333;0,11
11;23;683;6,712266667;0,11
11;24;684;6,7296;0,11
11;25;685;6,746933333;0,11
11;26;686;6,764266667;0,11
11;27;687;6,7816;0,11
11;28;688;6,798933333;0,11
11;29;689;6,816266667;0,11
11;30;690;6,8336;0,11
11;31;691;6,850933333;0,11
11;32;692;6,868266667;0,11
11;33;693;6,8856;0,11
11;34;694;6,902933333;0,12
11;35;695;6,920266667;0,12
11;36;696;6,9376;0,12
11;37;697;6,954933333;0,12
11;38;698;6,972266667;0,12
11;39;699;6,9896;0,12
11;40;700;7,006933333;0,12
11;41;701;7,024266667;0,12
11;42;702;7,0416;0,12
11;43;703;7,058933333;0,12
11;44;704;7,076266667;0,12
11;45;705;7,0936;0,12
11;46;706;7,110933333;0,12
11;47;707;7,128266667;0,12
11;48;708;7,1456;0,12
11;49;709;7,162933333;0,12
11;50;710;7,180266667;0,12
11;51;711;7,1976;0,12
11;52;712;7,214933333;0,12
11;53;713;7,232266667;0,12
11;54;714;7,2496;0,12
11;55;715;7,266933333;0,12
11;56;716;7,284266667;0,12
11;57;717;7,3016;0,12
11;58;718;7,318933333;0,12
11;59;719;7,336266667;0,12
12;0;720;7,3536;0,12
12;1;721;7,298933333;0,12
12;2;722;7,244266667;0,12
12;3;723;7,1896;0,12
12;4;724;7,134933333;0,12
12;5;725;7,080266667;0,12
12;6;726;7,0256;0,12
