,SectorStatID,long,lat
118,21003A03-,4.301459824913557,50.85992034774902
119,21003A04-,4.288834539435274,50.86154805412112
120,21003A05-,4.290448049784157,50.86636903573002
121,21003A0AJ,4.285676394491131,50.86881399314451
122,21003A10-,4.307981587026639,50.86704096995519
123,21003A11-,4.304449702914375,50.86835602286748
124,21003A212,4.293219732222341,50.86951744835087
125,21003A283,4.297966259824117,50.86981807495413
126,21003A2MJ,4.291659877443844,50.8722643786969
127,21003A312,4.283621096491257,50.86225519140182
128,21003A323,4.286341286508197,50.86523913240364
129,21003A331,4.294486948193581,50.86046101196025
130,21003A342,4.295868251523131,50.85724481588614
131,21003A38-,4.290832552716275,50.85867347017133
132,21003A41-,4.288930242395478,50.86851444311731
133,21004A001,4.352793815620636,50.84590089387535
