Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Distance en km;Sum of Compte;Bxl / hors bxl logement;Lieu logement;Code postal logement;Code INS logement;Code INS Arrondissement logement;Commune_from;Commune_to
1070;ANDERLECHT;Homme;18;1081;KOEKELBERG;21011;21000;4;2;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Anderlecht
1070;ANDERLECHT;Homme;18;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;18;1083;GANSHOREN;21008;21000;5;4;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Anderlecht
1070;ANDERLECHT;Homme;18;1090;JETTE;21010;21000;6;2;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;18;1180;UCCLE;21016;21000;6;2;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;18;1190;FOREST;21007;21000;3;1;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;18;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;19;1000;BRUXELLES;21004;21000;9;7;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;19;1030;SCHAERBEEK;21015;21000;8;3;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;19;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;19;1070;ANDERLECHT;21001;21000;0;17;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;19;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;11;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;19;1081;KOEKELBERG;21011;21000;4;3;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Anderlecht
1070;ANDERLECHT;Homme;19;1083;GANSHOREN;21008;21000;5;4;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Anderlecht
1070;ANDERLECHT;Homme;19;1090;JETTE;21010;21000;6;3;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;19;1180;UCCLE;21016;21000;6;1;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;19;1190;FOREST;21007;21000;3;3;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;20;1000;BRUXELLES;21004;21000;9;19;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;20;1030;SCHAERBEEK;21015;21000;8;4;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;20;1050;IXELLES;21009;21000;6;2;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;20;1060;SAINT-GILLES;21013;21000;4;5;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;20;1070;ANDERLECHT;21001;21000;0;29;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;20;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;10;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;20;1081;KOEKELBERG;21011;21000;4;5;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Anderlecht
1070;ANDERLECHT;Homme;20;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;20;1090;JETTE;21010;21000;6;3;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;20;1140;EVERE;21006;21000;9;2;Brussels;EVERE;1140;21006;21000;Evere;Anderlecht
1070;ANDERLECHT;Homme;20;1160;AUDERGHEM;21002;21000;10;3;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Anderlecht
1070;ANDERLECHT;Homme;20;1180;UCCLE;21016;21000;6;5;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;20;1190;FOREST;21007;21000;3;8;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;20;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;20;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Anderlecht
1070;ANDERLECHT;Homme;21;1000;BRUXELLES;21004;21000;9;20;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;21;1030;SCHAERBEEK;21015;21000;8;6;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;21;1050;IXELLES;21009;21000;6;2;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;21;1060;SAINT-GILLES;21013;21000;4;4;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;21;1070;ANDERLECHT;21001;21000;0;24;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;21;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;10;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;21;1081;KOEKELBERG;21011;21000;4;1;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Anderlecht
1070;ANDERLECHT;Homme;21;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;4;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;21;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Anderlecht
1070;ANDERLECHT;Homme;21;1090;JETTE;21010;21000;6;5;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;21;1140;EVERE;21006;21000;9;2;Brussels;EVERE;1140;21006;21000;Evere;Anderlecht
1070;ANDERLECHT;Homme;21;1150;WOLUWE SAINT-PIERRE;21019;21000;11;1;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Anderlecht
1070;ANDERLECHT;Homme;21;1180;UCCLE;21016;21000;6;12;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;21;1190;FOREST;21007;21000;3;5;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;21;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;21;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;3;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Anderlecht
1070;ANDERLECHT;Homme;22;1000;BRUXELLES;21004;21000;9;22;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;22;1030;SCHAERBEEK;21015;21000;8;5;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;22;1040;ETTERBEEK;21005;21000;7;2;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;22;1050;IXELLES;21009;21000;6;4;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;22;1070;ANDERLECHT;21001;21000;0;23;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;22;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;12;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;22;1081;KOEKELBERG;21011;21000;4;2;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Anderlecht
1070;ANDERLECHT;Homme;22;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;22;1083;GANSHOREN;21008;21000;5;2;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Anderlecht
1070;ANDERLECHT;Homme;22;1090;JETTE;21010;21000;6;4;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;22;1140;EVERE;21006;21000;9;5;Brussels;EVERE;1140;21006;21000;Evere;Anderlecht
1070;ANDERLECHT;Homme;22;1150;WOLUWE SAINT-PIERRE;21019;21000;11;1;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Anderlecht
1070;ANDERLECHT;Homme;22;1160;AUDERGHEM;21002;21000;10;1;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Anderlecht
1070;ANDERLECHT;Homme;22;1170;WATERMAEL-BOITSFORT;21017;21000;10;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Anderlecht
1070;ANDERLECHT;Homme;22;1180;UCCLE;21016;21000;6;5;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;22;1190;FOREST;21007;21000;3;6;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;22;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;22;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;4;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Anderlecht
1070;ANDERLECHT;Homme;23;1000;BRUXELLES;21004;21000;9;12;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;23;1030;SCHAERBEEK;21015;21000;8;3;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;23;1040;ETTERBEEK;21005;21000;7;1;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;23;1050;IXELLES;21009;21000;6;5;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;23;1060;SAINT-GILLES;21013;21000;4;6;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;23;1070;ANDERLECHT;21001;21000;0;13;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;23;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;9;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;23;1081;KOEKELBERG;21011;21000;4;2;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Anderlecht
1070;ANDERLECHT;Homme;23;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;23;1083;GANSHOREN;21008;21000;5;2;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Anderlecht
1070;ANDERLECHT;Homme;23;1090;JETTE;21010;21000;6;5;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;23;1150;WOLUWE SAINT-PIERRE;21019;21000;11;2;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Anderlecht
1070;ANDERLECHT;Homme;23;1160;AUDERGHEM;21002;21000;10;1;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Anderlecht
1070;ANDERLECHT;Homme;23;1180;UCCLE;21016;21000;6;6;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;23;1190;FOREST;21007;21000;3;2;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;23;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;23;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;5;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Anderlecht
1070;ANDERLECHT;Homme;24;1000;BRUXELLES;21004;21000;9;7;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;24;1030;SCHAERBEEK;21015;21000;8;5;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;24;1040;ETTERBEEK;21005;21000;7;2;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;24;1050;IXELLES;21009;21000;6;2;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;24;1060;SAINT-GILLES;21013;21000;4;2;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;24;1070;ANDERLECHT;21001;21000;0;14;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;24;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;7;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;24;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;24;1090;JETTE;21010;21000;6;2;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;24;1140;EVERE;21006;21000;9;4;Brussels;EVERE;1140;21006;21000;Evere;Anderlecht
1070;ANDERLECHT;Homme;24;1150;WOLUWE SAINT-PIERRE;21019;21000;11;1;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Anderlecht
1070;ANDERLECHT;Homme;24;1160;AUDERGHEM;21002;21000;10;3;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Anderlecht
1070;ANDERLECHT;Homme;24;1180;UCCLE;21016;21000;6;3;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;24;1190;FOREST;21007;21000;3;6;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;24;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;24;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;2;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Anderlecht
1070;ANDERLECHT;Homme;25;1000;BRUXELLES;21004;21000;9;3;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;25;1030;SCHAERBEEK;21015;21000;8;2;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;25;1040;ETTERBEEK;21005;21000;7;1;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;25;1050;IXELLES;21009;21000;6;4;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;25;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;25;1070;ANDERLECHT;21001;21000;0;6;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;25;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;7;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;25;1081;KOEKELBERG;21011;21000;4;1;Brussels;KOEKELBERG;1081;21011;21000;Koekelberg;Anderlecht
1070;ANDERLECHT;Homme;25;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;2;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;25;1180;UCCLE;21016;21000;6;2;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;25;1190;FOREST;21007;21000;3;3;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;25;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;25;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Anderlecht
1070;ANDERLECHT;Homme;26;1000;BRUXELLES;21004;21000;9;2;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;26;1030;SCHAERBEEK;21015;21000;8;2;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;26;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;26;1070;ANDERLECHT;21001;21000;0;7;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;26;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;2;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;26;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;2;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;26;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Anderlecht
1070;ANDERLECHT;Homme;26;1090;JETTE;21010;21000;6;3;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;26;1140;EVERE;21006;21000;9;1;Brussels;EVERE;1140;21006;21000;Evere;Anderlecht
1070;ANDERLECHT;Homme;26;1150;WOLUWE SAINT-PIERRE;21019;21000;11;2;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Anderlecht
1070;ANDERLECHT;Homme;26;1180;UCCLE;21016;21000;6;2;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;26;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;27;1000;BRUXELLES;21004;21000;9;4;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;27;1030;SCHAERBEEK;21015;21000;8;3;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;27;1040;ETTERBEEK;21005;21000;7;1;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;27;1050;IXELLES;21009;21000;6;3;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;27;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;27;1070;ANDERLECHT;21001;21000;0;3;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;27;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;2;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;27;1140;EVERE;21006;21000;9;1;Brussels;EVERE;1140;21006;21000;Evere;Anderlecht
1070;ANDERLECHT;Homme;27;1180;UCCLE;21016;21000;6;1;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;27;1200;WOLUWE SAINT-LAMBERT;21018;21000;10;1;Brussels;WOLUWE SAINT-LAMBERT;1200;21018;21000;Woluwe Saint-Lambert;Anderlecht
1070;ANDERLECHT;Homme;28;1000;BRUXELLES;21004;21000;9;3;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;28;1030;SCHAERBEEK;21015;21000;8;1;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;28;1040;ETTERBEEK;21005;21000;7;1;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;28;1150;WOLUWE SAINT-PIERRE;21019;21000;11;1;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Anderlecht
1070;ANDERLECHT;Homme;28;1180;UCCLE;21016;21000;6;1;Brussels;UCCLE;1180;21016;21000;Uccle;Anderlecht
1070;ANDERLECHT;Homme;28;1190;FOREST;21007;21000;3;1;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;29;1070;ANDERLECHT;21001;21000;0;2;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;29;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;29;1090;JETTE;21010;21000;6;2;Brussels;JETTE;1090;21010;21000;Jette;Anderlecht
1070;ANDERLECHT;Homme;29;1190;FOREST;21007;21000;3;1;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
1070;ANDERLECHT;Homme;30;1000;BRUXELLES;21004;21000;9;3;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;30;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;30;1060;SAINT-GILLES;21013;21000;4;1;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;30;1082;BERCHEM SAINTE-AGATHE;21003;21000;4;1;Brussels;BERCHEM SAINTE-AGATHE;1082;21003;21000;Berchem Sainte-Agathe;Anderlecht
1070;ANDERLECHT;Homme;30;1140;EVERE;21006;21000;9;1;Brussels;EVERE;1140;21006;21000;Evere;Anderlecht
1070;ANDERLECHT;Homme;30;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;6;1;Brussels;SAINT-JOSSE-TEN-NOODE;1210;21014;21000;Saint-Josse-Ten-Noode;Anderlecht
1070;ANDERLECHT;Homme;31;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;31;1030;SCHAERBEEK;21015;21000;8;1;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;31;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;31;1080;MOLENBEEK SAINT-JEAN;21012;21000;3;1;Brussels;MOLENBEEK SAINT-JEAN;1080;21012;21000;Molenbeek Saint-Jean;Anderlecht
1070;ANDERLECHT;Homme;31;1150;WOLUWE SAINT-PIERRE;21019;21000;11;1;Brussels;WOLUWE SAINT-PIERRE;1150;21019;21000;Woluwe Saint-Pierre;Anderlecht
1070;ANDERLECHT;Homme;31;1160;AUDERGHEM;21002;21000;10;1;Brussels;AUDERGHEM;1160;21002;21000;Auderghem;Anderlecht
1070;ANDERLECHT;Homme;32;1030;SCHAERBEEK;21015;21000;8;1;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;32;1040;ETTERBEEK;21005;21000;7;2;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;32;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;32;1070;ANDERLECHT;21001;21000;0;1;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;32;1083;GANSHOREN;21008;21000;5;1;Brussels;GANSHOREN;1083;21008;21000;Ganshoren;Anderlecht
1070;ANDERLECHT;Homme;33;1000;BRUXELLES;21004;21000;9;1;Brussels;BRUXELLES;1000;21004;21000;Bruxelles;Anderlecht
1070;ANDERLECHT;Homme;33;1050;IXELLES;21009;21000;6;1;Brussels;IXELLES;1050;21009;21000;Ixelles;Anderlecht
1070;ANDERLECHT;Homme;33;1070;ANDERLECHT;21001;21000;0;1;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;34;1030;SCHAERBEEK;21015;21000;8;1;Brussels;SCHAERBEEK;1030;21015;21000;Schaerbeek;Anderlecht
1070;ANDERLECHT;Homme;34;1040;ETTERBEEK;21005;21000;7;1;Brussels;ETTERBEEK;1040;21005;21000;Etterbeek;Anderlecht
1070;ANDERLECHT;Homme;34;1060;SAINT-GILLES;21013;21000;4;2;Brussels;SAINT-GILLES;1060;21013;21000;Saint-Gilles;Anderlecht
1070;ANDERLECHT;Homme;34;1070;ANDERLECHT;21001;21000;0;1;Brussels;ANDERLECHT;1070;21001;21000;Anderlecht;Anderlecht
1070;ANDERLECHT;Homme;34;1170;WATERMAEL-BOITSFORT;21017;21000;10;1;Brussels;WATERMAEL-BOITSFORT;1170;21017;21000;Watermael-Boitsfort;Anderlecht
1070;ANDERLECHT;Homme;34;1190;FOREST;21007;21000;3;1;Brussels;FOREST;1190;21007;21000;Forest;Anderlecht
