SectorStatID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
21004F94-,3,3,3,3,3,6,6,6,6,6,8,8,8,8,8,10,10,10,10,10,10,8,8,8,8,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
21004F901,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,10,10,10,11,11,11,14,14,14,14,13,13,13,13,13,16,16,16,16,16,13,13,13,13,13,16,13,13,13,13,15,15,15,15,15,9,10,9,9,9,12,12,12,12,12,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1
21004G371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004G30-,26,26,26,26,26,31,31,31,31,31,30,30,30,30,30,30,30,30,30,32,32,31,31,29,29,22,22,22,22,22,21,21,21,23,24,22,20,19,19,21,24,24,24,24,24,24,24,24,24,24,23,23,23,23,23,22,22,22,22,22,17,17,17,17,17,10,10,10,10,10,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
21004F930,11,11,11,11,11,18,18,18,18,18,25,25,25,25,25,19,19,19,19,19,19,17,17,17,17,9,9,9,9,9,7,7,7,7,7,9,9,9,9,9,12,11,10,9,9,9,9,9,9,9,15,15,15,15,15,9,9,9,9,9,7,7,7,7,7,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1
21004G321,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,9,9,9,10,10,10,5,5,5,5,7,7,7,7,7,9,9,7,8,7,9,8,9,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
21004B2WJ,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004B45-,7,7,7,7,7,8,8,8,8,8,4,4,4,4,4,6,6,6,13,13,13,18,18,18,18,20,18,18,18,18,18,18,18,18,18,15,15,15,15,15,14,14,14,14,14,11,11,11,12,11,13,13,13,13,13,9,9,9,9,9,9,9,9,8,8,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004B49-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004B1MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A25-,10,10,10,10,10,8,8,8,8,8,7,7,7,7,7,6,6,6,12,12,12,16,16,16,16,32,26,26,26,26,27,27,27,27,27,17,17,17,17,17,19,18,18,18,18,17,17,17,17,17,15,15,15,13,13,12,12,12,12,12,12,12,12,10,10,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004B2MJ,6,6,6,6,6,3,3,3,3,3,1,1,1,1,1,2,2,2,4,4,4,3,3,3,3,8,8,8,6,6,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21004B44-,20,20,20,20,20,13,13,13,13,13,10,10,10,10,10,7,7,7,17,17,17,22,22,22,22,45,45,45,45,35,38,38,38,38,38,29,29,29,29,29,26,26,26,26,26,22,23,23,22,22,22,22,22,17,17,17,17,17,17,17,17,17,17,14,14,9,9,9,9,9,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
21004B43-,40,40,40,40,40,33,33,33,33,33,28,28,28,28,28,25,25,25,40,40,40,46,46,46,46,61,61,61,61,61,62,62,62,62,62,54,54,54,54,54,46,46,46,46,46,41,41,41,41,41,37,37,37,30,30,30,30,30,30,30,30,30,30,21,21,15,15,15,15,15,12,12,12,12,12,8,8,8,8,8,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3
21004B293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A24-,21,21,21,21,21,23,23,23,23,23,16,16,16,16,16,16,16,16,28,28,28,38,38,29,32,44,44,44,44,44,45,45,45,45,45,39,39,39,39,39,30,30,30,30,30,29,29,29,29,29,27,27,26,24,24,21,21,21,21,21,21,21,21,17,17,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21004F970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A35-,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3,4,4,4,12,12,12,18,18,18,18,26,26,26,26,26,24,24,24,24,24,17,17,17,17,17,15,15,15,15,15,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A83-,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,7,7,7,14,14,14,20,20,13,15,19,19,19,19,19,17,17,17,17,17,15,15,15,15,15,16,16,16,16,16,14,14,14,14,14,15,15,15,15,15,10,10,10,10,10,10,10,10,8,8,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004F994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004F531,24,24,24,24,24,23,23,23,23,23,19,19,19,19,19,16,16,16,18,18,18,16,16,16,16,20,20,20,20,20,28,28,28,28,28,28,23,23,23,23,22,22,22,22,22,20,20,20,20,20,16,16,16,15,15,16,16,16,16,16,14,14,14,13,13,13,13,13,13,13,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1
21004E180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004E292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004G3MJ,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004F572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004F91-,23,23,23,23,23,20,20,20,20,20,19,19,19,19,19,14,14,14,15,15,15,13,13,13,13,16,16,16,16,16,23,23,23,23,23,24,24,24,24,24,23,21,18,18,18,19,19,19,19,19,16,16,16,16,16,16,16,16,16,16,13,13,13,12,12,13,13,13,13,13,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2
21004F922,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,19,19,19,21,21,21,22,22,22,22,24,24,24,24,24,27,27,27,27,25,22,22,23,22,22,22,22,22,22,22,20,20,20,20,20,25,25,25,25,25,18,18,18,18,18,15,15,15,15,15,13,13,13,13,13,8,8,8,8,8,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2
21004G3NJ,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3,6,3,3,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C642,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004C591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C61-,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,10,10,10,14,14,14,11,7,9,7,9,9,6,6,8,6,6,6,5,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,12,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
21004C54-,9,9,9,9,9,8,8,8,8,8,4,4,4,4,4,6,6,6,12,12,12,15,15,15,15,23,23,23,23,23,27,27,27,25,21,16,15,12,12,12,14,14,14,14,14,12,12,12,12,12,11,11,11,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2
21004C63-,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,7,7,7,9,9,9,7,7,7,7,10,10,10,10,10,16,16,16,16,16,13,13,13,13,13,15,15,15,15,11,9,8,8,8,8,10,10,10,10,10,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21004B2NJ,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,3,3,6,6,6,6,6,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004B13-,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,7,7,6,6,6,7,7,7,7,7,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004F953,10,10,10,10,10,9,9,9,9,9,7,7,7,7,7,7,7,7,8,8,8,11,11,11,11,8,8,8,8,8,10,8,10,9,9,8,7,7,8,6,10,10,10,10,10,9,9,9,9,9,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21004F9MJ,23,23,23,23,23,19,19,19,19,19,13,13,13,13,13,8,8,8,9,9,9,7,7,7,7,6,6,6,6,6,11,11,12,12,11,15,15,15,15,15,11,11,11,11,11,8,8,7,7,8,7,7,7,6,6,7,7,7,7,7,5,5,5,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21004A02-,11,11,11,11,11,11,11,11,11,11,7,7,7,7,7,7,7,7,13,13,13,15,15,11,10,20,20,20,20,20,18,18,18,18,18,16,16,16,16,16,14,14,14,14,14,11,11,11,11,11,10,10,10,9,9,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
21004A70-,32,32,32,32,32,38,38,38,38,38,39,39,39,39,39,34,34,34,39,42,42,37,37,31,37,34,34,34,34,34,35,36,40,37,40,35,36,35,31,33,35,35,35,35,35,39,39,39,39,39,39,39,39,39,39,29,29,29,29,29,27,27,27,25,25,21,21,21,21,21,11,11,11,11,11,10,10,10,10,10,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2
21004A1MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A03-,11,11,11,11,11,10,10,10,10,10,7,7,7,7,7,8,8,8,14,21,21,27,25,23,22,33,33,33,33,33,31,31,31,31,31,23,23,23,23,23,20,20,20,20,20,23,23,23,23,23,18,17,17,15,15,15,15,15,15,15,15,15,15,13,13,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A19-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A23-,18,18,18,18,18,17,17,17,17,17,22,22,22,22,22,21,21,21,21,29,29,31,31,29,23,36,36,36,36,36,34,34,34,34,34,35,35,35,35,35,29,29,29,29,29,26,26,26,26,26,28,28,28,28,28,23,23,23,23,23,18,18,18,14,14,11,11,11,11,11,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21004A10-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A01-,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,7,7,7,11,11,11,11,20,15,15,15,15,10,12,12,10,10,11,11,11,11,11,13,13,13,13,13,9,9,9,9,9,9,9,9,8,8,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004A22-,27,27,27,27,27,27,27,27,27,27,22,22,22,22,22,15,15,15,25,25,25,36,36,28,27,34,34,34,34,34,36,36,36,36,36,32,32,32,32,32,32,32,32,32,32,30,30,30,30,30,23,23,23,23,23,18,18,18,18,18,18,18,18,15,15,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
21004B10-,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,8,8,8,8,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A72-,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,12,12,12,14,14,14,11,11,9,9,11,11,11,11,13,15,13,14,14,14,12,11,12,15,14,13,14,12,12,12,15,15,15,15,15,14,14,14,14,14,13,13,13,13,13,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21004A71-,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,9,10,10,12,12,11,11,11,11,11,11,11,18,18,18,18,18,17,17,17,17,17,19,19,19,19,19,13,13,13,13,13,12,12,12,10,10,10,10,10,10,10,10,10,10,9,9,8,8,8,8,8,10,10,10,10,10,7,7,7,7,7,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21004A002,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,5,5,5,7,7,7,7,11,11,11,11,11,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A34-,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,4,4,4,10,11,11,16,16,9,9,19,19,19,19,19,17,17,17,17,17,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,8,8,8,8,8,7,7,7,6,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A15-,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,6,7,5,5,6,6,6,6,6,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21004A04-,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,12,12,11,11,9,9,8,8,8,8,10,11,8,10,8,8,9,9,10,7,8,7,8,7,7,7,9,9,9,9,9,12,12,12,12,12,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A16-,11,11,11,11,11,15,15,15,15,15,16,16,16,16,16,13,13,13,19,22,23,21,27,21,22,29,29,29,29,29,31,31,31,31,31,34,34,34,34,34,34,34,34,34,34,31,31,31,31,31,27,27,27,27,27,26,26,26,26,26,26,26,26,23,23,8,8,8,8,8,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004A20-,15,15,15,15,15,14,14,14,14,14,11,11,11,11,11,8,8,8,16,16,16,19,19,19,19,35,35,35,35,35,31,31,31,31,31,26,26,26,26,26,21,21,21,21,21,24,24,24,24,24,20,20,20,19,19,18,18,18,18,18,16,16,16,13,13,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004A14-,9,9,9,9,9,6,6,6,6,6,7,7,7,7,7,8,8,8,15,15,15,16,16,13,14,22,22,22,22,22,26,26,26,26,26,17,17,17,17,17,15,15,15,15,15,16,16,16,16,16,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004A001,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,11,11,11,11,19,14,14,14,14,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,7,7,7,6,6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A32-,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,5,5,5,12,12,12,16,16,16,16,23,23,16,16,16,13,15,13,13,13,15,13,13,16,11,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,9,9,9,9,9,9,9,9,9,9,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A30-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C52-,9,9,9,9,9,3,3,3,3,3,4,4,4,4,4,2,2,2,6,6,6,8,8,8,8,20,20,20,20,16,12,12,12,12,12,14,14,14,14,14,8,8,9,9,8,10,10,10,10,10,8,8,8,6,6,6,6,6,6,6,6,6,6,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A12-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C552,8,8,8,8,8,6,6,6,6,6,7,7,7,7,7,6,6,6,10,10,10,14,14,14,14,19,19,19,19,19,20,20,20,20,20,21,21,21,21,17,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,12,12,12,12,12,11,11,11,11,11,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1
21004B112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A3MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C51-,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,8,8,8,10,10,10,10,20,20,19,15,15,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,7,7,7,7,7,7,7,7,6,6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A33-,16,16,16,16,16,12,12,12,12,12,7,7,7,7,7,6,6,6,18,18,18,30,30,26,22,32,32,32,32,32,36,36,36,36,36,28,28,28,28,28,21,20,20,20,22,20,20,20,20,20,20,20,20,16,16,16,16,16,16,16,16,16,16,13,13,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004C53-,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,3,3,3,5,5,5,6,6,6,6,11,11,11,9,9,11,11,11,11,11,9,9,9,9,9,7,6,6,7,6,6,6,6,6,6,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004C501,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,6,6,6,6,10,10,8,8,8,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21004A21-,62,62,62,62,62,57,57,57,57,57,43,43,43,43,43,47,47,47,47,64,64,58,66,58,57,67,67,67,67,67,57,57,59,57,57,63,63,63,63,63,61,61,61,61,61,56,56,56,56,56,45,45,45,45,45,37,37,37,37,37,37,37,37,26,26,21,21,21,21,21,11,11,11,11,11,9,9,9,9,9,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2
21004A13-,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,3,3,5,5,5,6,6,6,6,9,9,9,9,9,13,13,9,8,8,8,8,8,8,9,7,8,8,7,7,9,9,9,9,9,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
