SectorStatID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
21004A15-,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,5,5,5,6,4,6,5,4,5,6,6,6,6,6,9,9,9,9,9,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A04-,7,7,7,7,7,10,10,10,10,10,8,8,8,8,8,6,17,12,13,14,9,6,6,6,9,10,10,10,10,10,10,10,10,10,10,9,10,9,9,9,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,7,7,7,7,7,5,5,5,5,5,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A16-,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,15,15,18,21,16,15,15,17,15,16,17,17,17,17,17,15,21,15,19,20,19,19,19,20,19,16,16,16,16,16,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1
21004A20-,11,11,11,11,11,13,13,13,13,13,11,11,11,11,11,8,30,24,39,39,23,25,22,20,22,35,35,35,35,35,27,27,27,27,27,21,22,18,18,18,18,19,19,19,19,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,7,7,7,7,7,9,9,9,9,9,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21004A14-,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,6,21,22,28,26,16,13,12,19,14,26,26,26,26,26,22,22,22,22,22,15,15,15,15,15,12,12,12,12,12,13,12,13,12,12,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,8,8,8,8,8,5,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004A001,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,3,10,10,13,14,8,8,8,8,8,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21004A32-,6,6,6,6,6,4,4,4,4,4,7,7,7,7,7,4,18,15,22,25,14,14,13,14,15,17,15,15,15,15,11,12,11,15,12,13,10,13,11,11,10,10,10,10,10,11,10,10,11,10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A30-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C52-,8,8,8,8,8,5,5,5,5,5,3,3,3,3,3,2,14,14,19,19,11,13,12,16,13,20,20,20,20,20,17,17,17,17,17,16,16,16,16,16,9,9,9,9,9,9,9,9,10,10,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004A12-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C552,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,6,39,39,40,41,14,12,11,12,14,16,16,16,16,16,18,17,17,19,17,15,15,15,16,15,13,13,13,13,13,13,15,13,13,13,13,13,13,13,13,12,12,12,12,12,13,13,13,13,13,9,9,9,9,9,10,10,10,10,10,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21004B112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A3MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004C51-,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,4,14,14,17,16,10,11,14,11,12,16,16,16,16,16,14,14,14,14,14,12,12,12,12,12,10,10,10,10,10,10,11,10,10,10,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A33-,13,13,13,13,13,10,10,10,10,10,8,8,8,8,8,5,19,19,32,30,28,26,26,26,26,40,40,40,40,40,35,35,35,35,35,19,20,19,19,19,18,19,20,18,18,18,19,18,18,18,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004C53-,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,4,13,11,16,15,7,7,7,7,7,11,11,11,11,11,10,10,10,10,10,7,6,6,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004C501,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,8,9,10,11,7,4,4,4,7,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004A21-,49,49,49,49,49,50,50,50,50,50,47,47,47,47,47,38,48,56,66,61,59,53,59,55,62,64,64,64,64,64,56,56,56,56,56,47,47,47,47,47,38,39,41,38,39,38,38,37,37,36,29,29,29,29,29,31,31,31,31,31,20,20,20,20,20,13,13,13,13,13,10,10,10,10,10,9,9,9,9,9,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004A13-,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,18,17,19,19,5,5,5,5,5,10,10,10,10,10,8,9,8,8,8,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004E70-,49,49,49,49,49,51,51,51,51,51,46,46,46,46,46,37,46,49,54,52,49,47,55,41,40,45,47,45,46,45,46,46,46,47,46,46,46,46,46,46,34,34,34,35,34,36,36,36,36,36,28,28,28,28,28,28,28,28,28,28,15,15,15,15,15,14,14,14,14,14,12,12,12,12,12,8,8,8,8,8,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21004E74-,77,77,77,77,77,66,66,66,66,66,64,64,64,64,64,49,81,80,93,105,89,76,67,77,73,75,75,75,75,75,66,66,70,66,66,65,65,65,65,65,63,63,63,63,63,54,52,52,52,52,44,44,44,44,44,43,43,43,43,43,31,31,31,31,31,23,23,23,23,23,16,16,16,16,16,12,12,12,12,12,10,10,10,10,10,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5
21004E201,37,37,37,37,37,38,38,38,38,38,33,33,33,33,33,30,92,81,90,85,51,43,49,53,44,44,46,43,48,45,56,49,53,51,47,44,43,43,45,48,43,43,43,43,43,42,42,42,42,42,39,39,39,39,39,34,34,34,34,34,26,26,26,26,26,26,26,26,26,26,17,17,17,17,17,17,17,17,17,17,12,12,12,12,12,11,11,11,11,11,8,8,8,8,8,6,6,6,6,6
21004E83-,39,39,39,39,39,26,26,26,26,26,28,28,28,28,28,20,64,72,65,75,37,32,36,38,35,37,33,33,33,33,44,35,38,41,35,34,38,34,40,34,36,34,34,32,34,33,32,32,32,32,27,27,28,27,27,27,27,27,27,27,21,21,21,21,21,24,24,24,24,24,14,14,14,14,14,18,18,18,18,18,15,15,15,15,15,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6
21004E8MJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004E130,43,43,43,43,43,38,38,38,38,38,34,34,34,34,34,29,65,69,73,67,42,45,42,39,42,43,43,47,43,43,48,48,48,48,48,40,40,40,40,40,39,39,39,39,39,37,37,37,37,37,31,31,31,31,31,26,26,26,26,26,23,23,23,23,23,17,17,17,17,17,12,12,12,12,12,6,6,6,6,6,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3
21004E73-,38,38,38,38,38,33,33,33,33,33,27,27,27,27,27,26,38,35,38,33,33,37,33,28,29,30,30,34,34,31,36,36,36,36,36,30,30,30,30,30,30,30,30,30,30,25,24,24,24,25,20,19,19,19,19,19,19,19,19,19,12,12,12,12,12,10,10,10,10,10,9,9,9,9,9,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004E72-,51,51,51,51,51,57,57,57,57,57,46,46,46,46,46,37,67,62,66,67,55,50,49,56,46,55,55,57,55,55,54,54,54,54,54,44,44,44,44,44,43,43,43,43,43,37,36,37,36,37,29,29,29,29,29,29,29,29,29,29,21,21,21,21,21,17,17,17,17,17,13,13,13,13,13,9,9,9,9,9,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21004E193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004D64-,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,12,11,15,11,7,11,6,9,9,10,10,10,10,10,9,9,11,9,9,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1
21004E112,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,6,6,6,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,5,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
21004D62-,31,31,31,31,31,29,29,29,29,29,22,22,22,22,22,24,37,36,33,44,32,28,28,27,30,32,30,30,30,30,28,27,27,28,27,27,27,27,27,27,26,26,26,26,26,23,23,23,23,23,16,16,16,16,16,17,17,17,17,17,11,11,11,11,11,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004E211,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,4,11,9,12,12,7,7,4,6,6,7,7,7,7,7,7,7,8,9,7,8,8,8,8,8,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1
21004D631,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,8,8,9,10,6,7,5,5,7,8,8,8,8,8,10,10,10,10,10,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004E12-,50,50,50,50,50,44,44,44,44,44,46,46,46,46,46,39,57,66,72,71,48,46,50,47,47,40,42,49,42,36,45,46,43,41,41,45,45,45,45,45,38,38,38,38,38,35,35,35,35,35,30,30,30,30,30,29,29,29,29,29,28,28,28,28,28,19,19,19,19,19,16,16,16,16,16,11,11,11,11,11,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4
21004D6NJ,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,4,3,3,3,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004A822,5,5,5,5,5,2,2,2,2,2,1,1,1,1,1,2,4,2,6,6,7,7,7,7,7,12,12,12,12,12,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004E800,10,10,10,10,10,11,11,11,11,11,8,8,8,8,8,9,27,24,24,22,8,11,10,8,10,10,8,10,10,10,13,13,14,10,10,10,10,11,13,12,8,8,8,8,8,10,10,10,10,10,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21004E233,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4,16,16,15,13,6,4,4,4,4,6,6,6,6,6,5,5,5,5,6,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
21004E101,18,18,18,18,18,20,20,20,20,20,14,14,14,14,14,15,22,20,25,24,13,21,20,15,22,17,17,17,17,17,19,16,16,17,16,15,15,15,16,15,16,16,16,16,16,14,15,14,14,14,12,12,12,12,12,12,12,12,12,12,8,8,8,8,8,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21004A811,19,19,19,19,19,19,19,19,19,19,15,15,15,15,15,16,32,33,36,33,28,23,25,22,23,27,30,27,27,27,25,25,25,25,25,21,20,20,20,20,18,18,19,19,18,17,17,17,19,17,13,13,13,13,13,13,13,13,13,13,8,8,8,8,8,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21004D672,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,11,12,14,15,7,8,9,11,11,8,9,9,8,7,15,11,12,11,11,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21004E14-,24,24,24,24,24,23,23,23,23,23,19,19,19,19,19,17,43,41,40,46,26,26,23,27,27,32,26,26,26,26,27,27,27,27,27,18,18,18,18,18,19,19,19,19,19,18,18,18,18,18,16,16,16,16,16,20,20,20,20,20,11,11,11,11,11,9,9,9,9,9,7,7,7,7,7,8,8,8,8,8,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21004F522,14,14,14,14,14,12,12,12,12,12,15,15,15,15,15,17,53,52,55,55,21,17,18,20,21,16,18,20,22,19,20,20,21,19,23,22,24,19,22,19,22,19,19,20,19,19,19,19,19,19,17,17,17,17,17,17,17,17,17,17,10,10,10,10,10,14,14,14,14,14,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,5,5,5,5,5,4,4,4,4,4
21004E82-,29,29,29,29,29,35,35,35,35,35,35,35,35,35,35,18,53,50,53,48,21,27,31,26,29,29,23,25,29,24,39,29,35,35,32,33,31,31,31,31,25,25,28,25,27,25,25,25,25,25,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,21,21,21,21,21,18,18,18,18,18,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,7,7,7,7,7,6,6,6,6,6
21004E222,16,16,16,16,16,14,14,14,14,14,10,10,10,10,10,8,54,53,56,52,21,19,21,20,19,18,20,20,18,18,27,27,26,23,26,30,24,26,32,24,24,24,23,25,23,22,22,22,23,22,20,20,20,20,20,20,20,20,20,20,18,18,18,18,18,17,17,17,17,17,20,20,20,20,20,16,16,16,16,16,14,14,14,14,14,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7
21004E81-,11,11,11,11,11,8,8,8,8,8,7,7,7,7,7,6,22,23,24,27,9,12,11,9,9,11,9,9,9,9,10,14,10,12,10,10,8,10,8,10,8,8,8,8,8,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,3,3,3,3,3
21004D600,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,18,18,14,17,6,8,9,6,6,8,5,5,5,8,7,12,8,12,7,9,7,10,7,8,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,11,11,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21004D610,28,28,28,28,28,29,29,29,29,29,26,26,26,26,26,17,30,32,30,26,22,26,28,18,21,22,22,22,23,24,26,23,24,23,21,23,23,23,23,23,21,19,19,19,19,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,11,11,11,11,11,12,12,12,12,12,7,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21004E8NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005A10-,23,23,23,23,23,20,20,20,20,20,16,16,16,16,16,15,38,42,49,49,33,33,33,35,35,42,42,42,42,42,41,41,41,41,41,31,33,32,29,30,29,30,30,29,30,29,28,29,28,28,23,22,23,22,22,22,22,22,22,22,17,17,17,17,17,15,15,15,15,15,14,14,14,14,14,10,10,10,10,10,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21005A042,29,29,29,29,29,22,22,22,22,22,21,21,21,21,21,16,42,42,53,58,52,41,53,46,51,67,67,67,67,67,54,54,54,54,54,42,42,42,42,42,32,34,32,33,32,33,32,32,32,32,23,23,23,23,23,23,23,23,23,23,17,17,17,17,17,11,11,11,11,11,8,8,8,8,8,6,6,6,6,6,10,10,10,10,10,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3
21005A02-,15,15,15,15,15,13,13,13,13,13,11,11,11,11,11,11,26,26,37,34,36,31,30,28,30,51,51,51,51,51,38,38,38,38,38,29,29,29,29,29,23,24,25,23,24,23,23,23,23,23,16,16,16,16,16,16,16,16,16,16,11,11,11,11,11,9,9,9,9,9,6,6,6,6,6,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21005A33-,9,9,9,9,9,7,7,7,7,7,6,6,6,6,6,4,19,17,21,23,16,16,12,18,14,25,25,25,25,25,21,21,21,21,21,15,15,13,12,13,12,12,12,12,12,12,12,13,12,12,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21005A14-,18,18,18,18,18,11,11,11,11,11,14,14,14,14,14,15,51,49,60,62,33,29,28,31,33,38,38,38,38,38,36,36,36,36,36,27,28,28,28,27,28,30,28,28,28,25,25,25,26,25,21,21,21,21,21,22,22,22,22,22,16,16,16,16,16,16,16,16,16,16,12,12,12,12,12,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
21005A13-,10,10,10,10,10,9,9,9,9,9,10,10,10,10,10,7,20,16,25,20,13,12,15,12,16,18,18,18,18,18,20,20,20,20,20,14,14,14,14,14,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21005A082,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,6,6,6,6,2,2,1,2,2,2,2,2,1,2,3,3,2,3,3,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005A01-,18,18,18,18,18,14,14,14,14,14,11,11,11,11,11,10,37,39,55,55,33,35,42,36,37,57,57,57,57,57,48,48,48,48,48,36,36,36,36,36,30,32,30,29,30,30,29,29,30,29,22,22,22,22,23,22,22,22,22,22,17,17,17,17,17,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
21005A322,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,5,6,6,4,3,2,2,3,2,2,2,1,1,2,3,3,4,4,5,4,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21005A311,11,11,11,11,11,13,13,13,13,13,8,8,8,8,8,8,27,29,34,31,13,12,15,16,15,14,15,14,14,14,17,14,16,15,18,20,20,20,20,20,12,12,12,12,12,12,13,13,14,13,13,13,13,13,13,11,11,11,11,11,10,10,10,10,10,7,7,7,7,7,7,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21005A20-,10,10,10,10,10,9,9,9,9,9,6,6,6,6,6,7,28,30,31,32,14,17,16,13,14,24,24,24,24,24,22,22,22,22,22,15,15,18,15,17,14,14,14,14,14,15,14,14,14,15,11,11,11,11,11,15,15,15,15,15,10,10,10,10,10,7,7,7,7,7,6,6,6,6,6,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2
21005A15-,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,35,31,38,37,22,20,16,21,16,22,22,22,22,22,18,18,18,18,18,15,15,15,15,16,13,13,13,13,13,14,13,13,14,13,15,15,15,15,15,12,12,12,12,12,11,11,11,11,11,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
21005A031,9,9,9,9,9,6,6,6,6,6,6,6,6,6,6,6,28,28,31,30,16,15,12,14,11,20,20,20,20,20,17,20,22,21,17,15,15,16,16,15,13,13,13,13,13,14,13,13,14,13,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,8,8,8,8,8,7,7,7,7,7,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21005A051,29,29,29,29,29,20,20,20,20,20,15,15,15,15,15,19,49,54,56,65,37,35,36,32,38,53,53,53,53,53,57,57,57,57,57,42,42,42,42,42,35,36,37,35,35,36,36,36,35,36,28,28,28,28,28,27,27,27,27,27,20,20,20,20,20,18,18,18,18,18,13,13,13,13,13,12,12,12,12,12,8,8,8,8,8,12,12,12,12,12,11,11,11,11,11,5,5,5,5,5
21005A11-,18,18,18,18,18,14,14,14,14,14,10,10,10,10,10,10,35,38,45,47,34,32,35,30,33,50,50,50,50,50,42,42,42,42,42,35,33,32,34,32,33,32,30,30,30,30,30,30,30,30,21,21,21,21,21,21,21,21,21,21,17,17,17,17,17,13,13,13,13,13,14,14,14,14,14,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
21005A00-,24,24,24,24,24,17,17,17,17,17,17,17,17,17,17,13,45,42,54,58,47,39,38,38,39,56,56,56,56,56,50,50,50,50,50,36,36,36,36,36,30,30,30,30,30,29,29,29,30,29,24,24,24,24,24,24,24,24,24,24,18,18,18,18,18,13,13,13,13,13,9,9,9,9,9,6,6,6,6,6,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21005A29-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005A12-,37,37,37,37,37,33,33,33,33,33,27,27,27,27,27,30,65,64,89,87,72,73,73,70,71,94,94,94,94,94,82,82,82,82,82,63,63,63,63,63,55,56,53,53,52,53,52,52,53,52,40,40,39,39,39,39,39,39,39,39,28,28,28,28,28,18,18,18,18,18,17,17,17,17,17,14,14,14,14,14,10,10,10,10,10,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6
