Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Commune_from;Commune_to;Sum of Compte
1200;WOLUWE-SAINT-LAMBERT;Femme;23;7780;COMINES-WARNETON;57097;57000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;7800;ATH;51004;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;7860;LESSINES;51069;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;7870;LENS;53046;53000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;7940;BRUGELETTE;51012;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;9300;ALOST;41002;41000;(blank);Woluwe Saint-Lambert;3
1200;WOLUWE-SAINT-LAMBERT;Femme;23;9400;NINOVE;41048;41000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;9470;DENDERLEEUW;41011;41000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;9600;RENAIX;45041;45000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;23;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;73
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1300;WAVRE;25112;25000;(blank);Woluwe Saint-Lambert;3
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1330;RIXENSART;25091;25000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1357;HELECINE;25118;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1367;RAMILLIES;25122;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1390;GREZ-DOICEAU;25037;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1410;WATERLOO;25110;25000;(blank);Woluwe Saint-Lambert;3
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1430;REBECQ;25123;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1440;BRAINE-LE-CHATEAU;25015;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1450;CHASTRE;25117;25000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1457;WALHAIN;25124;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1480;TUBIZE;25105;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1500;HAL;23027;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1600;SINT-PIETERS-LEEUW;23077;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1620;DROGENBOS;23098;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1630;LINKEBEEK;23100;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1650;BEERSEL;23003;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1700;DILBEEK;23016;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1730;ASSE;23002;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1740;TERNAT;23086;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1800;VILVORDE;23088;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1850;GRIMBERGEN;23025;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1860;MEISE;23050;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;5
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1950;KRAAINEM;23099;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;2830;WILLEBROEK;12040;12000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;3080;TERVUREN;24104;24000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;3090;OVERIJSE;23062;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;4000;LIEGE;62063;62000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;4950;WAIMES;63080;63000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;5000;NAMUR;92094;92000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;5030;GEMBLOUX;92142;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;5570;BEAURAING;91013;91000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;6000;CHARLEROI;52011;52000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;6210;LES BONS VILLERS;52075;52000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;6470;SIVRY-RANCE;56088;56000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;6700;ARLON;81001;81000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;6810;CHINY;85007;85000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;6900;MARCHE-EN-FAMENNE;83034;83000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;7000;MONS;53053;53000;(blank);Woluwe Saint-Lambert;3
1200;WOLUWE-SAINT-LAMBERT;Femme;24;7050;JURBISE;53044;53000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;7090;BRAINE-LE-COMTE;55004;55000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;7760;CELLES;57018;57000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;7800;ATH;51004;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;7860;LESSINES;51069;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;7940;BRUGELETTE;51012;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;8300;KNOKKE-HEIST;31043;31000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;9300;ALOST;41002;41000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;9400;NINOVE;41048;41000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;24;9470;DENDERLEEUW;41011;41000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;24;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;32
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1300;WAVRE;25112;25000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1310;LA HULPE;25050;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1330;RIXENSART;25091;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1357;HELECINE;25118;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1360;PERWEZ;25084;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1370;JODOIGNE;25048;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1380;LASNE;25119;25000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1402;NIVELLES;(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1410;WATERLOO;25110;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1470;GENAPPE;25031;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1495;VILLERS-LA-VILLE;25107;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1730;ASSE;23002;23000;(blank);Woluwe Saint-Lambert;3
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1850;GRIMBERGEN;23025;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;4
1200;WOLUWE-SAINT-LAMBERT;Femme;25;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;2000;ANVERS;11002;11000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;3090;OVERIJSE;23062;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;4000;LIEGE;62063;62000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;5000;NAMUR;92094;92000;(blank);Woluwe Saint-Lambert;3
1200;WOLUWE-SAINT-LAMBERT;Femme;25;5030;GEMBLOUX;92142;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;6000;CHARLEROI;52011;52000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;25;6560;ERQUELINNES;56022;56000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;6600;BASTOGNE;82003;82000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;6717;ATTERT;81003;81000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;7000;MONS;53053;53000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;7090;BRAINE-LE-COMTE;55004;55000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;25;7500;TOURNAI;57081;57000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;7800;ATH;51004;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;8000;BRUGES;31005;31000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;9400;NINOVE;41048;41000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;9600;RENAIX;45041;45000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;25;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;17
1200;WOLUWE-SAINT-LAMBERT;Femme;26;0002;REGION FLAMANDE;(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1350;ORP-JAUCHE;25120;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1390;GREZ-DOICEAU;25037;25000;(blank);Woluwe Saint-Lambert;3
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1410;WATERLOO;25110;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1745;OPWIJK;23060;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1820;STEENOKKERZEEL;23081;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1830;MACHELEN;23047;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;26;3080;TERVUREN;24104;24000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;4100;SERAING;62096;62000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;5170;PROFONDEVILLE;92101;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;5590;CINEY;91030;91000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;6220;FLEURUS;52021;52000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;7000;MONS;53053;53000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;7100;LA LOUVIERE;58001;58000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;7180;SENEFFE;55085;55000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;7730;ESTAIMPUIS;57027;57000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;8000;BRUGES;31005;31000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;9300;ALOST;41002;41000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;26;9470;DENDERLEEUW;41011;41000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;26;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;10
1200;WOLUWE-SAINT-LAMBERT;Femme;27;1325;CHAUMONT-GISTOUX;25018;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;1360;PERWEZ;25084;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;1620;DROGENBOS;23098;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;1950;KRAAINEM;23099;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;6240;FARCIENNES;52018;52000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;6860;LEGLISE;84033;84000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;7190;ECAUSSINNES;55050;55000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;7340;COLFONTAINE;53082;53000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;27;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;4
1200;WOLUWE-SAINT-LAMBERT;Femme;28;1495;VILLERS-LA-VILLE;25107;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;28;1830;MACHELEN;23047;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;28;3090;OVERIJSE;23062;23000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Femme;28;5000;NAMUR;92094;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;28;5030;GEMBLOUX;92142;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;28;6240;FARCIENNES;52018;52000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;28;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;5
1200;WOLUWE-SAINT-LAMBERT;Femme;29;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;29;1480;TUBIZE;25105;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;29;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;29;1950;KRAAINEM;23099;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;29;6000;CHARLEROI;52011;52000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;29;7060;SOIGNIES;55040;55000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;29;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;30;1730;ASSE;23002;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;30;1950;KRAAINEM;23099;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;30;5030;GEMBLOUX;92142;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;30;7000;MONS;53053;53000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;30;7090;BRAINE-LE-COMTE;55004;55000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;31;4000;LIEGE;62063;62000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;31;5000;NAMUR;92094;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;31;7090;BRAINE-LE-COMTE;55004;55000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;31;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;32;1850;GRIMBERGEN;23025;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;1560;HOEILAART;23033;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;1780;WEMMEL;23102;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;1970;WEZEMBEEK-OPPEM;23103;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;5000;NAMUR;92094;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;6530;THUIN;56078;56000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;7800;ATH;51004;51000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;33;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;34;1500;HAL;23027;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;34;1640;RHODE-SAINT-GENESE;23101;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;34;5060;SAMBREVILLE;92137;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;34;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;35;1700;DILBEEK;23016;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;36;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;36;7640;ANTOING;57003;57000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;37;3080;TERVUREN;24104;24000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;38;1410;WATERLOO;25110;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;38;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;38;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;39;1410;WATERLOO;25110;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;39;5140;SOMBREFFE;92114;92000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;40;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;41;1402;NIVELLES;(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;41;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;42;1330;RIXENSART;25091;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;42;1402;NIVELLES;(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;43;1300;WAVRE;25112;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;43;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;45;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;45;1450;CHASTRE;25117;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;45;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;46;1930;ZAVENTEM;23094;23000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;47;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Femme;50;1410;WATERLOO;25110;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;17;1490;COURT-SAINT-ETIENNE;25023;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;17;6830;BOUILLON;84010;84000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;17;(blank);(blank);(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;18;0002;REGION FLAMANDE;(blank);(blank);(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1300;WAVRE;25112;25000;(blank);Woluwe Saint-Lambert;4
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1320;BEAUVECHAIN;25005;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1330;RIXENSART;25091;25000;(blank);Woluwe Saint-Lambert;4
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1340;OTTIGNIES-LOUVAIN-LA-NEUVE;25121;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1350;ORP-JAUCHE;25120;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1357;HELECINE;25118;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1367;RAMILLIES;25122;25000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1380;LASNE;25119;25000;(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1390;GREZ-DOICEAU;25037;25000;(blank);Woluwe Saint-Lambert;1
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1402;NIVELLES;(blank);(blank);(blank);Woluwe Saint-Lambert;2
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1410;WATERLOO;25110;25000;(blank);Woluwe Saint-Lambert;9
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1420;BRAINE-L'ALLEUD;25014;25000;(blank);Woluwe Saint-Lambert;8
1200;WOLUWE-SAINT-LAMBERT;Homme;18;1430;REBECQ;25123;25000;(blank);Woluwe Saint-Lambert;2
