Code postal de l'implantation;Libellé commune de l'implantation;Sexe;Age;Code postal du domicile légal;Libellé de la commune de domicile légal;Code INS du domicile belge;Code INS de l'arrondissement du domicile belge;Commune_from;Commune_to;Sum of Compte;;;
1070;ANDERLECHT;Femme;20;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;5;;;
1070;ANDERLECHT;Femme;20;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;7;;;
1070;ANDERLECHT;Femme;20;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;6;;;
1070;ANDERLECHT;Femme;20;1090;JETTE;21010;21000;Jette;Anderlecht;9;;;
1070;ANDERLECHT;Femme;20;1140;EVERE;21006;21000;Evere;Anderlecht;3;;;
1070;ANDERLECHT;Femme;20;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;2;;;
1070;ANDERLECHT;Femme;20;1180;UCCLE;21016;21000;Uccle;Anderlecht;7;;;
1070;ANDERLECHT;Femme;20;1190;FOREST;21007;21000;Forest;Anderlecht;13;;;
1070;ANDERLECHT;Femme;20;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;1;;;
1070;ANDERLECHT;Femme;20;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;2;;;
1070;ANDERLECHT;Femme;21;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;37;;;
1070;ANDERLECHT;Femme;21;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;18;;;
1070;ANDERLECHT;Femme;21;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;2;;;
1070;ANDERLECHT;Femme;21;1050;IXELLES;21009;21000;Ixelles;Anderlecht;3;;;
1070;ANDERLECHT;Femme;21;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;11;;;
1070;ANDERLECHT;Femme;21;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;58;;;
1070;ANDERLECHT;Femme;21;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;30;;;
1070;ANDERLECHT;Femme;21;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;6;;;
1070;ANDERLECHT;Femme;21;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;4;;;
1070;ANDERLECHT;Femme;21;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;8;;;
1070;ANDERLECHT;Femme;21;1090;JETTE;21010;21000;Jette;Anderlecht;9;;;
1070;ANDERLECHT;Femme;21;1140;EVERE;21006;21000;Evere;Anderlecht;3;;;
1070;ANDERLECHT;Femme;21;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Anderlecht;2;;;
1070;ANDERLECHT;Femme;21;1160;AUDERGHEM;21002;21000;Auderghem;Anderlecht;1;;;
1070;ANDERLECHT;Femme;21;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;21;1180;UCCLE;21016;21000;Uccle;Anderlecht;9;;;
1070;ANDERLECHT;Femme;21;1190;FOREST;21007;21000;Forest;Anderlecht;14;;;
1070;ANDERLECHT;Femme;21;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;2;;;
1070;ANDERLECHT;Femme;21;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;4;;;
1070;ANDERLECHT;Femme;22;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;23;;;
1070;ANDERLECHT;Femme;22;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;14;;;
1070;ANDERLECHT;Femme;22;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;6;;;
1070;ANDERLECHT;Femme;22;1050;IXELLES;21009;21000;Ixelles;Anderlecht;4;;;
1070;ANDERLECHT;Femme;22;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;15;;;
1070;ANDERLECHT;Femme;22;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;31;;;
1070;ANDERLECHT;Femme;22;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;20;;;
1070;ANDERLECHT;Femme;22;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;3;;;
1070;ANDERLECHT;Femme;22;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;6;;;
1070;ANDERLECHT;Femme;22;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;5;;;
1070;ANDERLECHT;Femme;22;1090;JETTE;21010;21000;Jette;Anderlecht;11;;;
1070;ANDERLECHT;Femme;22;1140;EVERE;21006;21000;Evere;Anderlecht;3;;;
1070;ANDERLECHT;Femme;22;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Anderlecht;1;;;
1070;ANDERLECHT;Femme;22;1160;AUDERGHEM;21002;21000;Auderghem;Anderlecht;2;;;
1070;ANDERLECHT;Femme;22;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;22;1180;UCCLE;21016;21000;Uccle;Anderlecht;5;;;
1070;ANDERLECHT;Femme;22;1190;FOREST;21007;21000;Forest;Anderlecht;15;;;
1070;ANDERLECHT;Femme;22;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;3;;;
1070;ANDERLECHT;Femme;22;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;3;;;
1070;ANDERLECHT;Femme;23;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;23;;;
1070;ANDERLECHT;Femme;23;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;13;;;
1070;ANDERLECHT;Femme;23;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;7;;;
1070;ANDERLECHT;Femme;23;1050;IXELLES;21009;21000;Ixelles;Anderlecht;11;;;
1070;ANDERLECHT;Femme;23;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;3;;;
1070;ANDERLECHT;Femme;23;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;26;;;
1070;ANDERLECHT;Femme;23;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;8;;;
1070;ANDERLECHT;Femme;23;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;3;;;
1070;ANDERLECHT;Femme;23;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;3;;;
1070;ANDERLECHT;Femme;23;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;2;;;
1070;ANDERLECHT;Femme;23;1090;JETTE;21010;21000;Jette;Anderlecht;7;;;
1070;ANDERLECHT;Femme;23;1140;EVERE;21006;21000;Evere;Anderlecht;3;;;
1070;ANDERLECHT;Femme;23;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Anderlecht;2;;;
1070;ANDERLECHT;Femme;23;1160;AUDERGHEM;21002;21000;Auderghem;Anderlecht;2;;;
1070;ANDERLECHT;Femme;23;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;2;;;
1070;ANDERLECHT;Femme;23;1180;UCCLE;21016;21000;Uccle;Anderlecht;8;;;
1070;ANDERLECHT;Femme;23;1190;FOREST;21007;21000;Forest;Anderlecht;8;;;
1070;ANDERLECHT;Femme;23;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;4;;;
1070;ANDERLECHT;Femme;23;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;3;;;
1070;ANDERLECHT;Femme;24;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;21;;;
1070;ANDERLECHT;Femme;24;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;7;;;
1070;ANDERLECHT;Femme;24;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;3;;;
1070;ANDERLECHT;Femme;24;1050;IXELLES;21009;21000;Ixelles;Anderlecht;3;;;
1070;ANDERLECHT;Femme;24;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;4;;;
1070;ANDERLECHT;Femme;24;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;22;;;
1070;ANDERLECHT;Femme;24;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;6;;;
1070;ANDERLECHT;Femme;24;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;24;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;24;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;2;;;
1070;ANDERLECHT;Femme;24;1090;JETTE;21010;21000;Jette;Anderlecht;4;;;
1070;ANDERLECHT;Femme;24;1140;EVERE;21006;21000;Evere;Anderlecht;5;;;
1070;ANDERLECHT;Femme;24;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Anderlecht;1;;;
1070;ANDERLECHT;Femme;24;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;3;;;
1070;ANDERLECHT;Femme;24;1180;UCCLE;21016;21000;Uccle;Anderlecht;4;;;
1070;ANDERLECHT;Femme;24;1190;FOREST;21007;21000;Forest;Anderlecht;3;;;
1070;ANDERLECHT;Femme;24;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;1;;;
1070;ANDERLECHT;Femme;24;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;1;;;
1070;ANDERLECHT;Femme;25;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;10;;;
1070;ANDERLECHT;Femme;25;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;7;;;
1070;ANDERLECHT;Femme;25;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;25;1050;IXELLES;21009;21000;Ixelles;Anderlecht;5;;;
1070;ANDERLECHT;Femme;25;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;25;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;15;;;
1070;ANDERLECHT;Femme;25;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;4;;;
1070;ANDERLECHT;Femme;25;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;25;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;25;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;2;;;
1070;ANDERLECHT;Femme;25;1090;JETTE;21010;21000;Jette;Anderlecht;4;;;
1070;ANDERLECHT;Femme;25;1140;EVERE;21006;21000;Evere;Anderlecht;2;;;
1070;ANDERLECHT;Femme;25;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;25;1180;UCCLE;21016;21000;Uccle;Anderlecht;4;;;
1070;ANDERLECHT;Femme;25;1190;FOREST;21007;21000;Forest;Anderlecht;2;;;
1070;ANDERLECHT;Femme;25;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;1;;;
1070;ANDERLECHT;Femme;25;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;3;;;
1070;ANDERLECHT;Femme;26;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;3;;;
1070;ANDERLECHT;Femme;26;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;4;;;
1070;ANDERLECHT;Femme;26;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;26;1050;IXELLES;21009;21000;Ixelles;Anderlecht;4;;;
1070;ANDERLECHT;Femme;26;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;26;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;4;;;
1070;ANDERLECHT;Femme;26;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;26;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;26;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;1;;;
1070;ANDERLECHT;Femme;26;1090;JETTE;21010;21000;Jette;Anderlecht;2;;;
1070;ANDERLECHT;Femme;26;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Anderlecht;1;;;
1070;ANDERLECHT;Femme;26;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;26;1180;UCCLE;21016;21000;Uccle;Anderlecht;1;;;
1070;ANDERLECHT;Femme;26;1190;FOREST;21007;21000;Forest;Anderlecht;4;;;
1070;ANDERLECHT;Femme;27;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;27;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;2;;;
1070;ANDERLECHT;Femme;27;1050;IXELLES;21009;21000;Ixelles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;27;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;2;;;
1070;ANDERLECHT;Femme;27;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;1;;;
1070;ANDERLECHT;Femme;27;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;27;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;1;;;
1070;ANDERLECHT;Femme;27;1090;JETTE;21010;21000;Jette;Anderlecht;1;;;
1070;ANDERLECHT;Femme;27;1180;UCCLE;21016;21000;Uccle;Anderlecht;2;;;
1070;ANDERLECHT;Femme;27;1190;FOREST;21007;21000;Forest;Anderlecht;3;;;
1070;ANDERLECHT;Femme;28;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;28;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;5;;;
1070;ANDERLECHT;Femme;28;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;28;1050;IXELLES;21009;21000;Ixelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;28;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;3;;;
1070;ANDERLECHT;Femme;28;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;6;;;
1070;ANDERLECHT;Femme;28;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;2;;;
1070;ANDERLECHT;Femme;28;1090;JETTE;21010;21000;Jette;Anderlecht;1;;;
1070;ANDERLECHT;Femme;28;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;28;1180;UCCLE;21016;21000;Uccle;Anderlecht;1;;;
1070;ANDERLECHT;Femme;28;1190;FOREST;21007;21000;Forest;Anderlecht;4;;;
1070;ANDERLECHT;Femme;28;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;1;;;
1070;ANDERLECHT;Femme;29;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;5;;;
1070;ANDERLECHT;Femme;29;1050;IXELLES;21009;21000;Ixelles;Anderlecht;4;;;
1070;ANDERLECHT;Femme;29;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;4;;;
1070;ANDERLECHT;Femme;29;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;1;;;
1070;ANDERLECHT;Femme;29;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;29;1090;JETTE;21010;21000;Jette;Anderlecht;1;;;
1070;ANDERLECHT;Femme;29;1140;EVERE;21006;21000;Evere;Anderlecht;2;;;
1070;ANDERLECHT;Femme;29;1150;WOLUWE-SAINT-PIERRE;21019;21000;Woluwe Saint-Pierre;Anderlecht;2;;;
1070;ANDERLECHT;Femme;29;1180;UCCLE;21016;21000;Uccle;Anderlecht;1;;;
1070;ANDERLECHT;Femme;29;1190;FOREST;21007;21000;Forest;Anderlecht;1;;;
1070;ANDERLECHT;Femme;30;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;3;;;
1070;ANDERLECHT;Femme;30;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;30;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;30;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;30;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;5;;;
1070;ANDERLECHT;Femme;30;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;30;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;2;;;
1070;ANDERLECHT;Femme;30;1090;JETTE;21010;21000;Jette;Anderlecht;1;;;
1070;ANDERLECHT;Femme;30;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;2;;;
1070;ANDERLECHT;Femme;31;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;31;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;31;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;31;1050;IXELLES;21009;21000;Ixelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;31;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;31;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;1;;;
1070;ANDERLECHT;Femme;31;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;31;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;31;1180;UCCLE;21016;21000;Uccle;Anderlecht;2;;;
1070;ANDERLECHT;Femme;31;1190;FOREST;21007;21000;Forest;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;3;;;
1070;ANDERLECHT;Femme;32;1050;IXELLES;21009;21000;Ixelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;2;;;
1070;ANDERLECHT;Femme;32;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1090;JETTE;21010;21000;Jette;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1160;AUDERGHEM;21002;21000;Auderghem;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1180;UCCLE;21016;21000;Uccle;Anderlecht;1;;;
1070;ANDERLECHT;Femme;32;1190;FOREST;21007;21000;Forest;Anderlecht;2;;;
1070;ANDERLECHT;Femme;33;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;33;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;33;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;33;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;2;;;
1070;ANDERLECHT;Femme;33;1090;JETTE;21010;21000;Jette;Anderlecht;1;;;
1070;ANDERLECHT;Femme;33;1160;AUDERGHEM;21002;21000;Auderghem;Anderlecht;1;;;
1070;ANDERLECHT;Femme;33;1180;UCCLE;21016;21000;Uccle;Anderlecht;1;;;
1070;ANDERLECHT;Femme;33;1190;FOREST;21007;21000;Forest;Anderlecht;1;;;
1070;ANDERLECHT;Femme;33;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;1;;;
1070;ANDERLECHT;Femme;34;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;1;;;
1070;ANDERLECHT;Femme;34;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;34;1190;FOREST;21007;21000;Forest;Anderlecht;2;;;
1070;ANDERLECHT;Femme;35;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;2;;;
1070;ANDERLECHT;Femme;35;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;2;;;
1070;ANDERLECHT;Femme;35;1050;IXELLES;21009;21000;Ixelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;35;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;35;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;1;;;
1070;ANDERLECHT;Femme;35;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;35;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;1;;;
1070;ANDERLECHT;Femme;35;1190;FOREST;21007;21000;Forest;Anderlecht;3;;;
1070;ANDERLECHT;Femme;36;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;36;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;2;;;
1070;ANDERLECHT;Femme;36;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;2;;;
1070;ANDERLECHT;Femme;36;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;36;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;2;;;
1070;ANDERLECHT;Femme;36;1190;FOREST;21007;21000;Forest;Anderlecht;1;;;
1070;ANDERLECHT;Femme;36;1210;SAINT-JOSSE-TEN-NOODE;21014;21000;Saint-Josse-Ten-Noode;Anderlecht;1;;;
1070;ANDERLECHT;Femme;37;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;37;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;3;;;
1070;ANDERLECHT;Femme;37;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;1;;;
1070;ANDERLECHT;Femme;37;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;38;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;38;1082;BERCHEM-SAINTE-AGATHE;21003;21000;Berchem Sainte-Agathe;Anderlecht;1;;;
1070;ANDERLECHT;Femme;38;1090;JETTE;21010;21000;Jette;Anderlecht;1;;;
1070;ANDERLECHT;Femme;38;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;1;;;
1070;ANDERLECHT;Femme;39;1050;IXELLES;21009;21000;Ixelles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;39;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;1;;;
1070;ANDERLECHT;Femme;39;1180;UCCLE;21016;21000;Uccle;Anderlecht;2;;;
1070;ANDERLECHT;Femme;39;1200;WOLUWE-SAINT-LAMBERT;21018;21000;Woluwe Saint-Lambert;Anderlecht;1;;;
1070;ANDERLECHT;Femme;40;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;40;1060;SAINT-GILLES;21013;21000;Saint-Gilles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;40;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;40;1090;JETTE;21010;21000;Jette;Anderlecht;2;;;
1070;ANDERLECHT;Femme;40;1190;FOREST;21007;21000;Forest;Anderlecht;1;;;
1070;ANDERLECHT;Femme;41;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;2;;;
1070;ANDERLECHT;Femme;41;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;1;;;
1070;ANDERLECHT;Femme;41;1083;GANSHOREN;21008;21000;Ganshoren;Anderlecht;1;;;
1070;ANDERLECHT;Femme;41;1090;JETTE;21010;21000;Jette;Anderlecht;2;;;
1070;ANDERLECHT;Femme;41;1170;WATERMAEL-BOITSFORT;21017;21000;Watermael Boitsfort;Anderlecht;1;;;
1070;ANDERLECHT;Femme;41;1180;UCCLE;21016;21000;Uccle;Anderlecht;1;;;
1070;ANDERLECHT;Femme;42;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;42;1030;SCHAERBEEK;21015;21000;Schaerbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;42;1050;IXELLES;21009;21000;Ixelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;42;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;1;;;
1070;ANDERLECHT;Femme;42;1081;KOEKELBERG;21011;21000;Koekelberg;Anderlecht;1;;;
1070;ANDERLECHT;Femme;42;1160;AUDERGHEM;21002;21000;Auderghem;Anderlecht;1;;;
1070;ANDERLECHT;Femme;43;1040;ETTERBEEK;21005;21000;Etterbeek;Anderlecht;1;;;
1070;ANDERLECHT;Femme;43;1050;IXELLES;21009;21000;Ixelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;43;1070;ANDERLECHT;21001;21000;Anderlecht;Anderlecht;2;;;
1070;ANDERLECHT;Femme;43;1190;FOREST;21007;21000;Forest;Anderlecht;2;;;
1070;ANDERLECHT;Femme;44;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;1;;;
1070;ANDERLECHT;Femme;44;1080;MOLENBEEK-SAINT-JEAN;21012;21000;Molenbeek Saint-Jean;Anderlecht;1;;;
1070;ANDERLECHT;Femme;44;1190;FOREST;21007;21000;Forest;Anderlecht;2;;;
1070;ANDERLECHT;Femme;45;1000;BRUXELLES;21004;21000;Bruxelles;Anderlecht;1;;;
